W,"state_1_value__fft_coefficient__attr_""angle""__coeff_39","state_1_value__fft_coefficient__attr_""angle""__coeff_81","state_1_value__fft_coefficient__attr_""angle""__coeff_97","state_1_value__fft_coefficient__attr_""real""__coeff_67",state_2_value__energy_ratio_by_chunks__num_segments_10__segment_focus_8,"state_2_value__fft_coefficient__attr_""angle""__coeff_12","state_2_value__fft_coefficient__attr_""angle""__coeff_57","state_2_value__fft_coefficient__attr_""angle""__coeff_99","state_3_value__fft_coefficient__attr_""abs""__coeff_93","state_3_value__fft_coefficient__attr_""angle""__coeff_14","state_3_value__fft_coefficient__attr_""angle""__coeff_44","state_3_value__fft_coefficient__attr_""angle""__coeff_62","state_3_value__fft_coefficient__attr_""angle""__coeff_77","state_3_value__fft_coefficient__attr_""angle""__coeff_9","state_3_value__fft_coefficient__attr_""real""__coeff_50","state_4_value__fft_coefficient__attr_""angle""__coeff_27","state_4_value__fft_coefficient__attr_""angle""__coeff_70","state_4_value__fft_coefficient__attr_""angle""__coeff_9","state_4_value__fft_coefficient__attr_""imag""__coeff_43","state_4_value__fft_coefficient__attr_""imag""__coeff_51","state_4_value__fft_coefficient__attr_""imag""__coeff_70",Class
56,-4.085428714752197,-132.2305145263672,-91.06182098388672,-0.0276536177843809,0.0020890478044748,-7.747769832611084,-27.78908920288086,167.33558654785156,0.425131618976593,104.39391326904295,88.02904510498047,-44.3178939819336,-32.95484161376953,111.61019134521484,-0.1019066721200943,-64.93527221679688,-111.21730041503906,-44.05777740478516,0.0095240240916609,-0.0014549905899912,-0.0051602148450911,0
79,-127.3800277709961,29.69372940063477,14.84092903137207,-0.0646533742547035,0.2164290696382522,7.0491485595703125,-64.13993072509766,-90.73978424072266,0.0683443695306778,-108.5482940673828,63.03084564208984,83.32901000976562,-150.07290649414062,-45.75718307495117,0.1634635180234909,28.56930160522461,23.04207229614257,108.4048309326172,0.0072126360610127,0.0179293397814035,0.004678277298808,1
86,16.779762268066406,80.61395263671875,125.7349853515625,0.0041512213647365,0.1891171187162399,-132.80540466308594,126.0142593383789,62.54189682006836,0.0596781745553016,-125.2884292602539,100.30748748779295,114.16976165771484,-158.98597717285156,128.62940979003906,-0.0136212846264243,-74.36863708496094,-164.6455841064453,-4.318610668182373,-0.0012161805061623,0.0003939011367037,-0.0003257579810451,0
67,31.937042236328125,132.93434143066406,3.837590456008911,-0.0137760210782289,0.0048142322339117,3.579385995864868,-162.30014038085938,67.41490173339844,0.1691204607486724,171.57644653320312,-173.14491271972656,103.37871551513672,-140.64871215820312,-165.4860382080078,-0.0049321381375193,117.3762435913086,174.36709594726562,-165.57012939453125,0.0066365632228553,-0.0035010701976716,0.0001586469879839,1
84,-15.919909477233888,-39.0222053527832,171.814453125,0.0802919492125511,0.0016722723376005,-26.928428649902344,32.80573654174805,-5.615726470947266,0.4610353112220764,84.10862731933594,-97.1330337524414,117.6981201171875,-69.5543441772461,166.63021850585938,-0.0127235269173979,-147.0565948486328,144.2056884765625,-49.99561309814453,-0.04748997092247,-0.0377172343432903,0.0194081123918294,0
55,150.43540954589844,147.237060546875,76.91807556152344,-0.1364882588386535,0.1586905419826507,-36.87630081176758,119.61473083496094,-165.29525756835938,1.826073408126831,-161.5993194580078,-89.59800720214844,172.13563537597656,-139.90252685546875,-62.09131622314453,0.0654449835419654,-11.242231369018556,110.5051040649414,26.039634704589844,0.0180272813886404,-0.0301267672330141,0.0250569097697734,1
64,-179.0066680908203,58.92974472045898,-23.265899658203125,0.0690369457006454,0.0036805912386626,22.1644229888916,147.65367126464844,22.595338821411133,1.82108211517334,124.70902252197266,-160.98162841796875,147.7203369140625,79.45687103271484,-152.48036193847656,0.0831418186426162,30.98933982849121,43.9663200378418,32.887699127197266,0.0137115605175495,-0.0150475883856415,0.036927618086338,1
80,-119.99581146240234,142.73593139648438,-52.88298797607422,-0.0672768279910087,0.0270180720835924,-127.68310546875,-83.14826965332031,52.270164489746094,0.5525326728820801,-119.62474060058594,20.705320358276367,-120.09285736083984,-111.17955017089844,-29.12606430053711,0.024920729920268,67.47474670410156,-160.88938903808594,-3.3120603561401367,-0.1097646802663803,-0.1571667045354843,-0.01397839281708,0
69,32.797157287597656,96.53974151611328,46.36000061035156,1.3624004125595093,0.0441896617412567,121.00968170166016,-34.55089569091797,133.3535614013672,0.6154337525367737,-160.47940063476562,-148.9045867919922,163.91404724121094,-53.96205520629883,171.2798309326172,0.1129079312086105,-131.9205780029297,-1.7708089351654053,-103.0824737548828,-0.0226182769984006,0.005765167530626,-0.0005431536701507,0
66,40.11532211303711,10.99453830718994,-114.02513122558594,0.0454107373952865,0.0393644049763679,125.85865783691406,76.1385726928711,-140.9691162109375,0.2546466886997223,-139.05230712890625,11.560688018798828,139.32630920410156,144.08868408203125,-14.716086387634276,-0.0107637327164411,-26.0189208984375,35.244380950927734,23.14152908325196,-0.0005423768307082,-0.0052848849445581,0.0107319755479693,1
45,-57.87077331542969,-132.5999755859375,-86.11953735351562,0.0650139227509498,0.4003659188747406,126.23170471191406,-127.64562225341795,103.12356567382812,0.2864732146263122,-79.83519744873047,-56.56999969482422,145.07302856445312,104.36766815185548,-95.25467681884766,0.0801237002015113,-138.94117736816406,111.98023223876952,39.940185546875,-0.0643378049135208,-0.0384721681475639,0.0461507216095924,0
72,-72.06584167480469,-0.6123929023742676,-107.06044006347656,0.0295740682631731,0.2561500072479248,-65.193603515625,54.40840148925781,109.8369369506836,0.4107908308506012,50.20757293701172,-127.7199249267578,138.3205108642578,92.16651153564452,123.5730438232422,0.0075753172859549,103.56928253173828,174.97254943847656,-27.2352352142334,0.0048174653202295,0.003439177526161,0.0015921011799946,1
68,-3.18932580947876,-8.388973236083984,-112.47348022460938,0.0383343212306499,0.0106634115800261,-70.90660095214844,64.67529296875,12.380694389343262,0.8317358493804932,-14.048850059509276,55.25670623779297,4.096321105957031,-163.91323852539062,101.91632080078124,-0.0180145259946584,-109.40592193603516,8.08029556274414,-43.05405044555664,-0.0239544752985239,0.0250889398157596,0.0038467945996671,0
60,-79.81494903564453,-60.87973785400391,2.4995672702789307,0.2283154129981994,0.0143111255019903,-85.44055938720703,105.91421508789062,-38.97815704345703,0.8283518552780151,-80.99481201171875,-46.66928482055664,-63.6751823425293,160.8324432373047,27.704574584960938,-0.0118067506700754,12.596993446350098,43.255638122558594,-4.488196849822998,0.0077099837362766,-0.091319166123867,0.0746800154447555,0
52,-99.45134735107422,75.02538299560547,44.26973342895508,-0.1046292632818222,0.0500638782978057,-89.48497772216797,14.127598762512209,4.0478515625,1.3135979175567627,-25.004806518554688,118.48938751220705,41.36277389526367,-152.3675537109375,121.42621612548828,-0.0058086439967155,19.87031364440918,105.82998657226562,21.166059494018555,-0.0633269250392913,0.0039837048389017,0.0621878094971179,0
72,-162.0505828857422,109.70743560791016,-70.7962875366211,0.2207284867763519,0.2842800617218017,48.636817932128906,94.84278869628906,-91.28514862060548,0.4085763692855835,61.87816619873047,-175.6758270263672,-34.44152069091797,-3.036492347717285,-168.95518493652344,0.1012299135327339,-141.72438049316406,-122.27650451660156,-145.70794677734375,0.005347634665668,-0.0101779047399759,-0.0135467294603586,1
62,170.40869140625,116.08636474609376,115.0118637084961,0.0766244828701019,0.0120378481224179,-58.04744338989258,5.311750888824463,-36.1308479309082,0.1528206616640091,-100.14691925048828,-144.076416015625,-111.9207763671875,141.96507263183594,-164.5134735107422,-0.0058909207582473,-179.02008056640625,60.02245330810547,-121.79034423828124,-0.0175931751728057,-0.0132605284452438,0.012067069299519,0
58,-112.65557098388672,-145.47413635253906,18.51054000854492,0.1119983717799186,0.0170261338353157,35.817047119140625,-73.96229553222656,-115.0497055053711,1.549460768699646,67.59691619873047,-25.659114837646484,61.07392120361328,161.3241424560547,-149.00933837890625,0.0667579099535942,-155.24273681640625,24.323959350585938,117.997802734375,0.0063984291628003,-0.000719113566447,0.005270526278764,1
68,33.03635025024414,-96.57228088378906,157.05679321289062,-0.300117939710617,0.0285456888377666,-142.84884643554688,13.805534362792969,-127.8902359008789,0.3110211491584778,-43.836647033691406,35.199806213378906,-34.567405700683594,39.56700134277344,-14.854803085327148,0.0756819173693656,-22.67802619934082,154.6086883544922,133.4766082763672,0.0238894689828157,-0.0032182857394218,0.0127029819414019,0
56,171.17855834960938,-60.66867065429688,25.141502380371094,0.0526883974671363,0.0109699526801705,26.416410446166992,112.0166015625,163.9355926513672,0.0727497190237045,158.90501403808594,160.2652130126953,-143.31231689453125,-125.49542236328124,-120.5609130859375,-0.0300943348556756,65.4007339477539,79.41474151611328,17.576927185058594,0.0174900032579898,-0.0382525473833084,0.0737655311822891,0
91,65.910888671875,8.237555503845215,-60.18968963623047,-0.315803050994873,0.0822836309671402,-28.574308395385746,33.596435546875,103.6545639038086,1.389385461807251,5.717797756195068,-102.30977630615234,53.951995849609375,20.691246032714844,41.19479751586914,0.1337397992610931,175.31385803222656,-80.54218292236328,-23.9671573638916,0.0537646263837814,0.0268442891538143,-0.0465840697288513,1
51,-177.6114501953125,-118.7793960571289,11.79416847229004,-0.0411261767148971,0.0907953903079032,113.18720245361328,-8.688456535339355,-168.9010009765625,0.4348956942558288,99.93879699707033,174.1189422607422,49.720340728759766,67.21119689941406,3.0902907848358154,-0.0067417402751743,130.10968017578125,125.37727355957033,51.44865798950195,-0.032727763056755,-0.0176349468529224,0.0160974450409412,0
60,89.48572540283203,-23.19621658325196,-121.02696228027344,-0.002369511174038,0.0860371813178062,-2.8698761463165283,-24.96628189086914,128.8053436279297,0.3614128828048706,-164.71522521972656,101.2574462890625,177.78480529785156,106.98771667480467,63.40498733520508,-0.4093173742294311,-124.21326446533205,115.46600341796876,-150.79539489746094,-0.0028047612868249,0.0859303101897239,0.1244005262851715,0
71,29.49014472961425,7.672106742858887,-168.47361755371094,-0.2178850322961807,0.0945707559585571,92.83956909179688,-41.24747467041016,85.6504898071289,1.0055592060089111,51.14809036254883,40.08453750610352,64.63501739501953,112.01805877685548,93.97989654541016,0.1127804666757583,160.5508270263672,125.397216796875,-172.87884521484375,0.0649280920624733,0.0456353425979614,0.0714694112539291,1
62,-40.858097076416016,-140.57984924316406,-116.11984252929688,-0.3507754802703857,0.0493515990674495,39.37997817993164,80.59589385986328,-105.29246520996094,0.4333365559577942,-11.23301887512207,50.82036972045898,-53.97671890258789,175.77696228027344,-58.60955429077149,-0.004433708731085,-7.114262580871582,174.76559448242188,-171.62680053710938,0.0038458823692053,0.0056385253556072,0.0009294972987845,0
60,122.1526107788086,-161.08750915527344,-140.89556884765625,-0.093349315226078,0.0512690618634223,66.20967102050781,-118.50991821289062,120.65138244628906,0.4150077104568481,-101.4258270263672,146.19174194335938,-108.24568939208984,-172.0155487060547,-57.8070182800293,0.0173419844359159,-9.76648235321045,13.78730010986328,-132.5207977294922,0.0108609367161989,0.0016343228053301,0.0103556802496314,0
55,65.70333862304688,141.30630493164062,-73.59068298339844,-0.1683335900306701,0.0566683933138847,-103.39261627197266,29.46703147888184,91.12955474853516,1.7833828926086426,82.2447509765625,-154.80923461914062,85.40959930419922,116.11298370361328,5.09320068359375,-0.1682798862457275,5.717628479003906,-104.83250427246094,-57.31052017211914,0.1266848295927047,0.0132538750767707,-0.0851031839847564,1
62,88.51438903808594,167.59725952148438,154.23947143554688,-0.3305996060371399,0.1072837710380554,162.0621795654297,-11.6012601852417,-101.79934692382812,0.9921239614486694,-5.999495029449463,-91.31600189208984,-56.68513488769531,108.930908203125,-74.04258728027344,-0.0728459060192108,-72.01486206054688,-175.0562286376953,-60.868263244628906,-0.0327533148229122,-0.0033646316733211,-0.0037344209849834,1
55,26.98330307006836,-53.377662658691406,-154.30519104003906,-0.0387462861835956,0.1092229485511779,128.65269470214844,96.46456909179688,-156.86805725097656,0.3650218248367309,-20.802658081054688,74.93147277832031,-69.25092315673828,126.40338897705078,-126.4346694946289,0.163328155875206,-35.761844635009766,-82.64167022705078,-71.84297943115234,0.0461741685867309,-0.0192038770765066,-0.0534348227083683,1
65,85.7421875,83.78267669677734,49.88208770751953,0.5624482035636902,0.1045812591910362,63.3642807006836,-73.94400787353516,126.90650177001952,0.2957674264907837,73.54261779785156,138.4895477294922,-168.4202117919922,-170.17640686035156,157.1088104248047,0.2168200016021728,-96.53003692626952,152.04339599609375,-143.58023071289062,0.0332201980054378,-0.0270776879042387,0.0092084584757685,0
60,85.39798736572266,87.34003448486328,151.00857543945312,0.4349420666694641,0.0695297122001648,-25.478988647460938,-87.79936981201172,71.31840515136719,0.3610387444496155,-126.34200286865234,-176.8257293701172,-22.22018241882324,-112.29324340820312,-76.9194107055664,0.030383551493287,23.94798469543457,-117.37052917480467,-75.793701171875,-0.0272428318858146,0.0128204971551895,-0.0242950413376092,0
85,27.001977920532227,126.17042541503906,-20.72983360290528,-0.1117593124508857,0.0926300585269928,152.74700927734375,128.53335571289062,117.6388931274414,0.2992162108421325,14.276253700256348,30.10738182067871,-91.3279800415039,-134.6950225830078,-85.54769897460938,-0.0080379704013466,-48.57405471801758,-51.802490234375,-19.4627628326416,0.0147227467969059,0.0047705294564366,-0.012441786006093,1
87,50.26893997192383,71.50880432128906,102.17687225341795,-0.1530009061098098,0.0200342144817113,-25.681135177612305,-17.443153381347656,-61.33655548095703,0.7004910111427307,-3.450878381729126,172.8540802001953,-176.66819763183594,91.43961334228516,177.08526611328125,-0.0166474767029285,-62.3808708190918,-62.35686874389648,154.6712646484375,-0.0012615701416507,0.0054643000476062,-0.0257507637143135,1
58,85.4391860961914,93.3389892578125,-122.9782257080078,-0.4808812737464905,0.0246515609323978,31.61347198486328,164.34840393066406,-176.9387969970703,1.4100258350372314,-15.095531463623049,-60.76344680786133,-8.657482147216797,43.54151916503906,108.08014678955078,0.0915352329611778,-167.23675537109375,80.26791381835938,5.864383697509766,0.0281860753893852,-0.0411508455872535,0.0574009828269481,1
70,149.21017456054688,-1.5811129808425903,-59.37982940673828,-0.0593206807971,0.0674013122916221,52.7852783203125,163.89553833007812,-101.97699737548828,0.9924314618110656,68.17066192626953,163.6936492919922,73.33623504638672,-20.39194107055664,101.61434173583984,0.0721178501844406,-46.11783218383789,-71.255859375,169.61004638671875,-0.0120641514658927,0.0034677353687584,-0.0479124151170253,1
95,107.92984008789062,26.493688583374023,72.34339141845703,-0.2426434159278869,0.3648675084114074,-51.82009506225586,62.915435791015625,65.59449768066406,1.0561120510101318,-67.3729248046875,-35.36774444580078,-95.72396850585938,-70.47945404052734,90.73046875,-0.1338967233896255,-34.928955078125,-132.179443359375,14.250304222106934,0.0275329444557428,0.0527544617652893,-0.0925288349390029,1
89,-111.29920959472656,113.88240051269533,-117.63758087158205,0.3789167702198028,0.204396590590477,46.40382385253906,-2.2700090408325195,-48.079708099365234,0.5281500816345215,-27.35309219360352,91.4660186767578,143.518798828125,160.88072204589844,-132.23745727539062,0.4936833679676056,97.75357055664062,70.50090789794922,62.00410842895508,-0.0034665064886212,0.01149224024266,0.0089724166318774,1
77,132.73739624023438,79.57656860351562,114.28803253173828,0.0535063669085502,0.4769304990768432,11.099918365478516,6.531551837921143,9.091750144958496,0.4905844628810882,178.42794799804688,10.304381370544434,178.95864868164062,0.1968888044357299,87.43416595458984,0.078639805316925,175.58811950683594,-94.31939697265624,-1.8045276403427124,0.0008667972870171,0.0041695567779242,-0.0241654142737388,1
52,176.38494873046875,-86.59268951416016,133.4063720703125,0.0423176251351833,0.029053471982479,125.7891616821289,38.11261749267578,142.97119140625,2.5569372177124023,135.19017028808594,76.76775360107422,-133.61749267578125,152.55332946777344,-53.1976203918457,-0.0519294887781143,125.2824478149414,67.7244873046875,154.0388641357422,-0.0428504236042499,0.0178370550274848,0.023432046175003,1
82,-75.76459503173828,146.25973510742188,-70.51029968261719,0.3187685012817383,0.1609512716531753,28.46613883972168,157.78318786621094,50.72418975830078,1.0476957559585571,30.05052375793457,-106.328369140625,-129.04611206054688,-142.1829376220703,-99.86012268066406,-0.0338677391409873,-105.02710723876952,-95.6518096923828,-15.720903396606444,-0.0074173784814774,0.0368519462645053,-0.0453589893877506,1
57,-99.14116668701172,76.1602783203125,82.52059936523438,-0.0528278984129428,0.0029603596776723,-15.269858360290527,179.5647430419922,13.916104316711426,0.476293534040451,-26.62356758117676,121.56350708007812,84.17488861083984,-88.45144653320312,158.91624450683594,0.0061570750549435,179.13046264648438,-159.78956604003906,-175.3813018798828,0.0264242533594369,-0.0831962451338768,-0.0117009365931153,0
50,-127.50414276123048,91.01893615722656,171.10891723632812,0.6141622066497803,0.0678248852491378,36.629764556884766,-121.04306030273438,-162.53309631347656,0.1000107303261756,-68.52437591552734,173.7365264892578,-108.5594711303711,-160.82862854003906,-162.97312927246094,-0.6180567741394043,-18.147369384765625,43.24877166748047,139.85069274902344,-0.0495586432516574,-0.0308215022087097,0.0557787828147411,0
58,134.28187561035156,47.910606384277344,-133.1275177001953,-0.0828710198402404,0.1295923888683319,-99.8370590209961,-43.59729766845703,-118.725830078125,0.2379754185676574,-26.9604721069336,116.27857971191406,118.16371154785156,4.567851066589356,-128.38380432128906,0.0735627710819244,-108.74203491210938,45.198917388916016,20.541484832763672,-0.0101469112560153,-0.0075517520308494,0.0185153074562549,1
71,151.64547729492188,-162.31443786621094,30.50228309631348,0.1752741336822509,0.1426956057548523,137.5469207763672,53.25458908081055,-120.08688354492188,0.201861172914505,179.53530883789062,-171.12986755371094,-137.55148315429688,-71.15098571777344,-91.00334167480467,-0.1039780974388122,151.9801788330078,140.62060546875,122.67603302001952,-0.0011284868232905,0.0112256417050957,0.007037044968456,1
68,97.6991958618164,-39.93820190429688,-159.3017120361328,-0.2444497942924499,0.0671536698937416,156.05043029785156,1.5681434869766235,-85.07190704345703,1.6294240951538086,-122.95328521728516,-102.42205810546876,11.91671371459961,-37.34214782714844,-171.93594360351562,-0.0187863986939191,170.2119140625,-159.0487060546875,109.0814971923828,0.0019067071843892,0.0151785863563418,-0.0029769577085971,1
50,-147.0047607421875,-156.8843994140625,29.58820152282715,-0.0825796499848365,0.0054116216488182,-162.94358825683594,30.87606811523437,9.165878295898438,0.207831785082817,179.19149780273438,119.41697692871094,-112.9688949584961,-152.06515502929688,71.73563385009766,0.0037951504345983,-143.6604766845703,60.75801086425781,-19.68597984313965,-0.0170465894043445,0.0050951349548995,0.0198693443089723,0
55,152.77670288085938,-58.00457763671875,179.48538208007812,-0.2472056448459625,0.0192693192511796,81.20758056640625,-34.01836395263672,48.522945404052734,0.5188031196594238,44.09031677246094,-103.67156982421876,-126.49141693115234,155.1825408935547,178.48663330078125,-0.0035599721595644,-154.40158081054688,-8.43438720703125,51.67308044433594,0.0018672137521207,0.0012109712697565,-0.0040904493071138,0
56,-143.80555725097656,-23.076114654541016,17.461990356445312,0.0548219680786132,0.067147709429264,-164.74754333496094,93.10931396484376,-112.01204681396484,0.1847296953201294,-95.89740753173828,35.0825309753418,-148.1226043701172,-143.18405151367188,-131.981201171875,-0.0706792920827865,160.2527313232422,127.10096740722656,85.66539764404297,0.0056757633574306,-0.0300694741308689,0.0132326101884245,0
82,37.16154861450195,60.72637939453125,163.69085693359375,0.0262250993400812,0.1699054092168808,60.71541595458984,-90.11434936523438,-164.1343994140625,0.5104796886444092,-84.37236785888672,-100.0293960571289,162.29823303222656,138.36361694335938,48.20772171020508,-0.0532462634146213,-110.72692108154295,-171.35784912109375,176.31576538085938,0.0026816627942025,-0.0122929057106375,-0.0046228356659412,1
53,-62.65034866333008,70.62944030761719,-139.75296020507812,0.1090100854635238,0.0216067358851432,-56.50618362426758,52.42240524291992,155.3484344482422,0.4388678073883056,56.5651741027832,-21.08939552307129,133.0651397705078,43.57179260253906,73.29147338867188,-0.029479781165719,112.30494689941406,121.14657592773438,-0.4537293612957001,-0.0784061774611473,-0.0240451619029045,0.0464461706578731,0
87,-179.82284545898438,49.83594131469727,66.14690399169922,0.0710920915007591,0.0823956057429313,-57.12438201904297,-89.32778930664062,81.93925476074219,0.0362290367484092,-128.7401885986328,-46.965965270996094,-90.59973907470705,-126.05481719970705,-12.813817024230955,-0.0014981413260102,-90.08946228027344,134.5493927001953,46.99895858764648,-0.0059530567377805,0.0011726570082828,0.0176963936537504,0
75,-43.05358505249024,82.67854309082031,-145.1426239013672,-0.0669123008847236,0.0607664547860622,179.36451721191406,162.32264709472656,33.24362564086914,0.0890943109989166,-67.08773803710938,-24.64873313903809,-102.90443420410156,111.54103088378906,-87.32231903076172,-0.0018898750422522,42.17512512207031,-146.48406982421875,54.48731994628906,0.0230284705758094,-0.0060530351474881,-0.0121682779863476,1
64,69.14933776855469,-85.17738342285156,-147.2403564453125,-0.1717193722724914,0.1319130063056945,40.20734024047852,-99.26399230957033,-55.22185134887695,0.3068128526210785,12.583768844604492,-163.15296936035156,119.86209106445312,-99.41433715820312,-43.37376022338867,0.5288488864898682,25.63798713684082,12.35156536102295,69.35470581054688,0.0037476348225027,0.0130419600754976,0.0065516442991793,1
104,152.21694946289062,95.0460205078125,-179.41249084472656,-0.3211240470409393,0.0401461459696292,168.56869506835938,135.54408264160156,119.84292602539062,0.189219519495964,-148.99945068359375,-118.97116088867188,-52.68459701538086,29.78018569946289,-150.572265625,0.0441355630755424,11.739062309265137,81.67420196533203,-34.24407196044922,0.01227942481637,0.0441073663532733,0.0491044707596302,1
60,160.94720458984375,-29.665321350097656,49.1920166015625,-0.6379880309104919,0.0539105236530303,-26.230770111083984,60.982818603515625,-156.52212524414062,0.3314793705940246,161.6671600341797,-122.63475036621094,-94.43738555908205,-51.68279266357422,168.91029357910156,0.0340306162834167,-41.645957946777344,55.47065734863281,120.55221557617188,0.0016530052525922,0.0167344231158494,0.0115968296304345,1
47,-4.13633394241333,-125.48804473876952,114.93006134033205,-0.1394026279449463,0.1371475458145141,9.893259048461914,-152.66085815429688,99.69174194335938,1.36286199092865,-170.90611267089844,159.44715881347656,155.65512084960938,-168.22509765625,-158.99240112304688,0.0755336806178093,-33.417945861816406,-13.358262062072754,-144.1458740234375,-0.0135905453935265,-0.0148058561608195,-0.0048321108333766,0
57,-48.38874053955078,-111.59225463867188,124.21912384033205,0.1988115012645721,0.0889251604676246,-31.35874366760254,-104.6638641357422,144.46893310546875,0.097905732691288,91.65982818603516,-64.47537231445312,-47.22731399536133,74.8997802734375,125.31289672851562,-0.0585778690874576,-71.47029113769531,135.44635009765625,-26.82426071166992,0.088991992175579,-0.0829300284385681,0.04799460247159,0
84,29.15282821655273,-78.01860809326172,-4.97845458984375,-0.1920902580022812,0.0170965380966663,-110.82682037353516,-19.465944290161133,-135.9237060546875,0.864664614200592,87.85575103759766,119.34764099121094,-169.89578247070312,142.26129150390625,-67.43708801269531,-0.0325899124145507,82.74430084228516,-47.85097503662109,63.12605667114258,0.1143445521593093,0.1050213277339935,-0.0994572788476944,1
