W,"seg3_state2_value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","seg3_state3_value__fft_coefficient__attr_""angle""__coeff_76","seg3_state3_value__fft_coefficient__attr_""angle""__coeff_95",seg3_state3_value__ratio_beyond_r_sigma__r_0.5,"seg3_state4_value__fft_coefficient__attr_""angle""__coeff_96","seg4_state1_value__fft_coefficient__attr_""angle""__coeff_28","seg4_state1_value__fft_coefficient__attr_""angle""__coeff_81","seg4_state2_value__fft_coefficient__attr_""angle""__coeff_99","seg4_state3_value__fft_coefficient__attr_""angle""__coeff_44","seg4_state3_value__fft_coefficient__attr_""imag""__coeff_78","seg4_state4_value__fft_coefficient__attr_""angle""__coeff_43","seg4_state4_value__fft_coefficient__attr_""imag""__coeff_51","seg5_state1_value__fft_coefficient__attr_""angle""__coeff_39","seg5_state2_value__fft_coefficient__attr_""angle""__coeff_32","seg5_state3_value__fft_coefficient__attr_""angle""__coeff_91","seg5_state3_value__fft_coefficient__attr_""angle""__coeff_92",seg5_state3_value__sum_of_reoccurring_data_points,seg5_state3_value__sum_of_reoccurring_values,"seg5_state4_value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2","seg6_state1_value__fft_coefficient__attr_""angle""__coeff_59",seg6_state2_value__lempel_ziv_complexity__bins_5,"seg6_state3_value__fft_coefficient__attr_""angle""__coeff_18","seg6_state3_value__fft_coefficient__attr_""real""__coeff_48",seg6_state3_value__index_mass_quantile__q_0.8,seg6_state3_value__index_mass_quantile__q_0.9,seg7_state1_value__energy_ratio_by_chunks__num_segments_10__segment_focus_5,"seg7_state1_value__fft_coefficient__attr_""angle""__coeff_22",seg7_state2_value__large_standard_deviation__r_0.1,"seg7_state4_value__fft_coefficient__attr_""angle""__coeff_16","seg7_state4_value__fft_coefficient__attr_""real""__coeff_36","seg8_state1_value__fft_coefficient__attr_""angle""__coeff_17","seg8_state1_value__fft_coefficient__attr_""real""__coeff_0",seg8_state1_value__sum_values,"seg8_state2_value__fft_coefficient__attr_""angle""__coeff_2","seg8_state4_value__fft_coefficient__attr_""angle""__coeff_17","seg8_state4_value__fft_coefficient__attr_""angle""__coeff_36","seg9_state1_value__fft_coefficient__attr_""imag""__coeff_84","seg9_state2_value__fft_coefficient__attr_""angle""__coeff_70","seg9_state3_value__fft_coefficient__attr_""angle""__coeff_57",seg9_state4_value__partial_autocorrelation__lag_7,Class
45,6.499613846244756e-06,96.4593505859375,-85.18451690673828,0.365,-58.265235900878906,-78.94290161132812,-132.5999755859375,103.12356567382812,-56.56999969482422,0.198506087064743,-82.48843383789062,-0.0384721681475639,67.98593139648438,143.81285095214844,-17.148176193237305,-110.68363189697266,0.01104736328125,-0.00433349609375,2.41634779740707e-06,-83.16460418701172,0.0847457627118644,3.719764232635498,0.0626709386706352,0.8578947368421053,0.8973684210526316,0.0210155546665191,64.28230285644531,0.0,169.14419555664062,0.0215332135558128,83.4389877319336,-0.035064697265625,-0.035064697265625,-109.71167755126952,-178.25672912597656,102.55422973632812,-0.0919002294540405,175.433349609375,-109.8721694946289,-0.025305507630737,0
72,5.532767204385891e-07,74.23611450195312,-21.239233016967773,0.3707692307692308,-103.96512603759766,-55.12836837768555,-0.6123929023742676,109.8369369506836,-127.7199249267578,0.2284870445728302,141.44493103027344,0.003439177526161,-90.40635681152344,-170.72544860839844,155.2453155517578,-121.3531494140625,-0.259429931640625,-0.063812255859375,9.097511792788282e-06,-87.8238296508789,0.0424731182795698,83.30057525634766,-0.0055310819298028,0.7818181818181819,0.8765151515151515,0.0429356731474399,-99.58303833007812,1.0,-92.42008972167967,-0.0025829514488577,-83.22821807861328,-0.04229736328125,-0.04229736328125,-34.03001022338867,-20.269832611083984,43.80169677734375,-0.0273323468863964,-157.14483642578125,-175.29345703125,-0.1469492549916482,1
68,2.081819275190356e-06,-109.94518280029295,72.98239135742188,0.3369565217391304,179.4614715576172,76.28240966796875,-8.388973236083984,12.380694389343262,55.25670623779297,-0.1817159354686737,-59.64160919189453,0.0250889398157596,-151.74154663085938,-50.57013702392578,33.01323699951172,-134.9705047607422,0.4483642578125,0.186676025390625,5.657489509758307e-06,169.1602020263672,0.1506578947368421,-58.58328628540039,-0.013925826177001,0.7734939759036145,0.8903614457831325,0.0945178270339965,130.4806365966797,0.0,67.17678833007812,0.0232641920447349,-106.1633071899414,-0.0877685546875,-0.0877685546875,-28.2791748046875,-123.24797821044922,-78.27375030517578,-0.1463129073381424,81.98391723632812,73.94361877441406,-0.0682346168921129,0
60,2.2665574306302005e-06,-38.378021240234375,-137.05557250976562,0.3507462686567164,161.9903564453125,64.6544189453125,-60.87973785400391,-38.97815704345703,-46.66928482055664,-0.0519522652029991,96.21623992919922,-0.091319166123867,159.69256591796875,117.84066772460938,42.83381652832031,-153.8853302001953,0.2608642578125,0.07330322265625,-1.5035745491331907e-05,-17.93317985534668,0.0400763358778625,84.62945556640625,0.0045383381657302,0.8144736842105263,0.8921052631578947,0.0694846510887146,125.66458129882812,0.0,35.0113639831543,-0.0094128968194127,170.3204803466797,-0.021270751953125,-0.021270751953125,27.1323299407959,66.837646484375,-85.18235778808594,-0.1739054024219513,124.42713928222656,-134.46849060058594,-0.1610352643548908,0
52,4.073390300618485e-06,108.26765441894533,-140.86720275878906,0.4079365079365079,105.85884857177734,-98.44574737548828,75.02538299560547,4.0478515625,118.48938751220705,-0.2489030808210373,-111.4633331298828,0.0039837048389017,124.92919921875,-171.06236267089844,-73.75919342041016,50.42623519897461,0.03533935546875,0.04522705078125,-5.372949090087786e-06,133.9453125,0.0475,107.3672866821289,0.2477222681045532,0.7580645161290323,0.8524193548387097,0.0730161294341087,-131.71751403808594,0.0,137.877685546875,0.0050850827246904,39.85368728637695,0.091552734375,0.091552734375,-60.7398567199707,-32.13788986206055,-8.629562377929688,0.7924418449401855,166.83682250976562,-169.47467041015625,-0.1244606480973868,0
72,-7.067228580126539e-07,111.96283721923828,12.822872161865234,0.2387096774193548,-122.76760864257812,-107.3431625366211,109.70743560791016,-91.28514862060548,-175.6758270263672,0.0954496264457702,159.01898193359375,-0.0101779047399759,166.35504150390625,-110.62971496582033,-139.36305236816406,163.1631317138672,-0.150054931640625,-0.031951904296875,-6.061550834601803e-07,75.00025177001953,0.0955357142857142,-11.735184669494627,-0.0148302400484681,0.8172727272727273,0.9190909090909092,0.0628761947154998,110.88552856445312,0.0,-162.49452209472656,-0.0056149209849536,-32.82076644897461,-0.0203857421875,-0.0203857421875,-64.8315658569336,-104.63372802734376,-68.25186157226562,0.2538464367389679,-51.29003143310547,20.15987205505371,-0.0661121194799504,1
62,-1.44695411563589e-06,132.84744262695312,16.815473556518555,0.2524390243902439,-66.13920593261719,86.75785064697266,116.08636474609376,-36.1308479309082,-144.076416015625,-0.0584048293530941,-107.87451934814452,-0.0132605284452438,102.19699096679688,73.19901275634766,-61.85042953491211,67.16382598876953,-0.0067138671875,-0.000640869140625,-4.634037850337336e-06,27.5455379486084,0.0775862068965517,-156.00076293945312,-0.0220446363091468,0.8,0.8980263157894737,0.0788254216313362,100.1674346923828,0.0,97.6797866821289,0.0013658654643222,-154.1231689453125,-0.05780029296875,-0.05780029296875,-176.06834411621094,2.286450147628784,-161.4636993408203,0.0286627076566219,69.85845947265625,-163.31161499023438,-0.115612230413447,0
58,1.2673622222791892e-05,135.001220703125,47.54646301269531,0.2579710144927536,-20.81351852416992,-149.89202880859375,-145.47413635253906,-115.0497055053711,-25.659114837646484,0.2132818549871444,19.168664932250977,-0.000719113566447,-50.27793502807617,-177.9199981689453,65.91156005859375,42.33180236816406,-0.037261962890625,-0.031829833984375,4.300085947761545e-06,147.9528045654297,0.0418181818181818,14.27338981628418,0.2710839211940765,0.806060606060606,0.8727272727272727,0.0159758161753416,31.74564743041992,0.0,141.9436492919922,-0.0030193072743713,177.38919067382812,-0.154815673828125,-0.154815673828125,146.57171630859375,-137.06350708007812,171.53973388671875,-0.4937200546264648,-84.18843841552734,-126.4962387084961,-0.0830885552560002,1
68,5.5585587688256055e-06,-125.29947662353516,61.55573654174805,0.5551470588235294,-33.824546813964844,-32.917449951171875,-96.57228088378906,-127.8902359008789,35.199806213378906,-0.4340545833110809,116.36802673339844,-0.0032182857394218,106.29377746582033,39.297149658203125,-101.4362335205078,21.850942611694336,-0.04827880859375,-0.020904541015625,-6.17644764133729e-06,-15.039278984069824,0.1264044943820224,-179.1083221435547,-0.1814849078655243,0.7964285714285714,0.8904761904761904,0.0259766802191734,-151.0938720703125,0.0,2.356474637985229,0.0308195129036903,-108.94126892089844,-0.0052490234375,-0.0052490234375,47.2878532409668,-15.341304779052734,-25.11220359802246,0.2105917036533355,152.30470275878906,153.94198608398438,-0.071803161608394,0
56,-3.537504653650103e-06,173.8040313720703,68.5205078125,0.2829896907216495,78.15941619873047,46.463680267333984,-60.66867065429688,163.9355926513672,160.2652130126953,0.0969589427113533,16.96053123474121,-0.0382525473833084,19.404823303222656,160.92068481445312,7.533809661865234,44.93879318237305,-0.1141357421875,-0.05316162109375,-6.834052328485996e-06,-81.91415405273438,0.0891891891891892,-114.5234375,0.0483878552913665,0.776595744680851,0.9223404255319148,0.0266558472067117,9.433988571166992,0.0,36.25566864013672,0.0210499353706836,-177.6698760986328,-0.0595703125,-0.0595703125,-15.93643856048584,137.61729431152344,134.52593994140625,0.0457862690091133,156.44540405273438,-171.1313018798828,-0.1505601427409872,0
91,2.0630435756174847e-05,-124.69181060791016,-105.9097671508789,0.39,-153.27308654785156,167.12918090820312,8.237555503845215,103.6545639038086,-102.30977630615234,0.2098229378461837,43.02650451660156,0.0268442891538143,61.00304412841797,-118.04954528808594,178.7270050048828,60.894981384277344,-0.413787841796875,-0.22723388671875,1.6257462220892196e-07,160.9998016357422,0.0865979381443299,86.60234832763672,-0.1247942894697189,0.7888059701492537,0.8783582089552239,0.0697567537426948,-145.47605895996094,0.0,-31.748455047607425,0.0023897697683423,158.1956024169922,-0.124053955078125,-0.124053955078125,-33.652854919433594,103.51966094970705,113.34835815429688,0.4165279865264892,-95.92591094970705,79.85993957519531,-0.0286035775301377,1
51,7.837407792976592e-06,14.593936920166016,165.28916931152344,0.4654929577464788,174.40408325195312,72.6675033569336,-118.7793960571289,-168.9010009765625,174.1189422607422,0.0924272462725639,-89.84092712402344,-0.0176349468529224,92.30123901367188,164.30279541015625,78.6529769897461,26.3599910736084,-0.076446533203125,-0.0130615234375,-9.526358553557657e-06,-58.623985290527344,0.0956204379562043,-162.55787658691406,-0.0028147255070507,0.7902298850574713,0.9005747126436782,0.0752202123403549,148.1964569091797,0.0,-127.95679473876952,0.0036094370298087,-134.8899383544922,-0.0419921875,-0.0419921875,24.551401138305664,-28.8791732788086,15.827513694763184,-0.1254091113805771,-8.180109977722168,81.96187591552734,-0.1141251523917796,0
60,1.3254380064608997e-05,134.02566528320312,29.5047550201416,0.4482456140350877,10.772615432739258,-32.468624114990234,-23.19621658325196,128.8053436279297,101.2574462890625,-0.7527223229408264,-1.4606138467788696,0.0859303101897239,-58.59695053100586,-47.02588653564453,-27.407527923583984,166.3124542236328,0.349517822265625,0.14617919921875,-8.317416359204799e-06,-66.65640258789062,0.0646739130434782,-23.75264549255371,0.2991186082363128,0.7661016949152543,0.8576271186440678,0.1773175001144409,119.0931167602539,0.0,-170.39881896972656,0.0244512427598238,-116.3694305419922,-0.107666015625,-0.107666015625,-169.3555908203125,-11.269850730895996,174.92100524902344,1.212615728378296,47.48088836669922,-129.25401306152344,-0.1283222970972374,0
71,-2.105907697114162e-05,-60.15056610107422,-4.258597373962402,0.4176923076923077,18.2384090423584,-123.94010925292967,7.672106742858887,85.6504898071289,40.08453750610352,0.6627206802368164,77.42463684082031,0.0456353425979614,-178.61460876464844,-67.8955078125,64.36054229736328,-69.14741516113281,-0.21917724609375,-0.14581298828125,-1.1077809176640583e-06,-50.09515380859375,0.1048951048951049,44.922550201416016,-0.0575642213225364,0.7090425531914893,0.8691489361702127,0.0872145295143127,18.341716766357425,0.0,69.94396209716797,-0.0286897011101245,126.13646697998048,-0.112884521484375,-0.112884521484375,-62.11474609375,154.75143432617188,125.07659912109376,0.1090137809514999,-24.483009338378903,-35.50193786621094,-0.1337222984709541,1
62,-6.807995305280201e-07,124.89783477783205,-5.789553642272949,0.3793103448275862,-24.94447135925293,91.59800720214844,-140.57984924316406,-105.29246520996094,50.82036972045898,-0.0622376911342144,66.25253295898438,0.0056385253556072,-127.27904510498048,135.8512725830078,8.404254913330078,-65.38467407226562,-0.24822998046875,-0.082855224609375,-7.236126748466631e-06,-31.488927841186523,0.0682692307692307,40.84169006347656,0.0056291413493454,0.7982758620689655,0.8594827586206897,0.0162138659507036,-92.4213638305664,0.0,104.60020446777344,0.0109827211126685,-122.75784301757812,-0.0054931640625,-0.0054931640625,155.96022033691406,-54.08329772949219,-112.23318481445312,0.0615352652966976,41.29365158081055,-177.07650756835938,-0.1947417495967921,0
60,1.2361550943751354e-05,-3.4073052406311035,169.27821350097656,0.3671875,65.10232543945312,-90.79977416992188,-161.08750915527344,120.65138244628906,146.19174194335938,0.3082975447177887,83.27176666259766,0.0016343228053301,-137.5229034423828,141.0830841064453,-176.70338439941406,93.78060913085938,0.052703857421875,0.053863525390625,-5.033068191551138e-06,138.12889099121094,0.0991596638655462,33.386558532714844,0.0143498471006751,0.8,0.9098591549295776,0.0557066611945629,161.54454040527344,0.0,28.43512535095215,0.0471221953630447,138.94349670410156,0.002532958984375,0.002532958984375,53.955196380615234,-178.4375762939453,-158.28396606445312,0.2734245359897613,62.54937744140625,-65.34599304199219,-0.1733749942983287,0
55,-2.992729605466593e-05,108.29778289794922,-123.10560607910156,0.2985507246376812,-51.21590423583984,-137.9475555419922,141.30630493164062,91.12955474853516,-154.80923461914062,0.3558187484741211,122.29428100585938,0.0132538750767707,-76.6593017578125,-123.69027709960938,141.37278747558594,87.2019271850586,-0.232696533203125,-0.109954833984375,6.1127425396989565e-06,15.921382904052734,0.0419047619047619,129.1092071533203,-0.0756107941269874,0.7412162162162163,0.8533783783783784,0.0374844819307327,100.95633697509766,0.0,-62.87829208374024,0.0525356456637382,-139.07119750976562,-0.08990478515625,-0.08990478515625,107.66461944580078,157.6488494873047,-87.30231475830078,-1.620601773262024,-85.62330627441406,109.55867004394533,-0.2179437207680745,1
62,-2.093403963954188e-05,-113.90743255615234,11.860185623168944,0.505625,152.93035888671875,96.12773895263672,167.59725952148438,-101.79934692382812,-91.31600189208984,0.0361678265035152,-140.0452880859375,-0.0033646316733211,-143.2069091796875,-110.78031158447266,142.0618896484375,120.15621185302734,-0.1341552734375,-0.136993408203125,4.696903488365933e-06,58.12620162963867,0.0817708333333333,96.03317260742188,-0.0015029023634269,0.8447674418604652,0.9290697674418604,0.1775782406330108,-85.14136505126953,0.0,40.49198913574219,-0.0175585597753524,-125.1745147705078,-0.11334228515625,-0.11334228515625,-126.45407104492188,29.52913475036621,32.993412017822266,0.1137803867459297,-137.67481994628906,-104.59170532226562,-0.0915328476560293,1
55,2.1473460947163403e-06,-88.6903076171875,16.659347534179688,0.3772058823529411,159.23321533203125,84.77040100097656,-53.377662658691406,-156.86805725097656,74.93147277832031,1.3481380939483645,76.67607879638672,-0.0192038770765066,85.82404327392578,-106.97246551513672,171.19290161132812,134.60464477539062,-0.18341064453125,-0.072906494140625,-1.451621028536465e-05,85.01829528808594,0.0956521739130434,21.88019371032715,-0.0058740321546792,0.7962686567164179,0.8783582089552239,0.0566326715052127,-154.1200408935547,0.0,-140.2493133544922,-0.0363388955593109,-25.974021911621094,-0.013916015625,-0.013916015625,159.43258666992188,-35.55084228515625,-165.12286376953125,-1.066491961479187,-97.21599578857422,-10.579582214355469,-0.0971505041102876,1
65,1.4787538020755164e-05,162.71311950683594,-74.41301727294922,0.4943396226415094,62.865821838378906,-118.1151885986328,83.78267669677734,126.90650177001952,138.4895477294922,-1.033137321472168,127.68070220947266,-0.0270776879042387,51.81363296508789,172.87767028808594,-6.670374870300293,-90.42005157470705,-0.058380126953125,-0.025146484375,8.151275324053131e-06,95.89898681640624,0.078,-19.714956283569336,0.4004653692245483,0.7666666666666667,0.850925925925926,0.0785689279437065,93.3595962524414,0.0,-157.10699462890625,0.0331798493862152,-149.34437561035156,-0.07891845703125,-0.07891845703125,-153.0876922607422,70.81774139404297,-124.63177490234376,1.613863468170166,-65.12387084960938,-73.03801727294922,-0.0992345702596898,0
60,7.45847137295641e-06,100.80130767822266,96.93204498291016,0.3223076923076923,-168.8466033935547,-106.57461547851562,87.34003448486328,71.31840515136719,-176.8257293701172,-0.4760109484195709,-64.20999908447266,0.0128204971551895,-17.092012405395508,68.32632446289062,-23.05830383300781,22.468950271606445,0.0616455078125,0.06500244140625,-9.460867659072392e-06,-171.11285400390625,0.1261467889908256,-69.8821029663086,-0.0601538978517055,0.8051470588235294,0.9007352941176472,0.1397316306829452,164.60836791992188,0.0,77.22150421142578,0.032651487737894,-121.72106170654295,-0.026611328125,-0.026611328125,-80.64854431152344,-53.29709243774414,-138.58981323242188,0.2765143513679504,47.30916595458984,-52.03969192504883,-0.1238126986143723,0
85,1.5145999441301683e-06,-175.0658721923828,-15.132521629333496,0.1119718309859155,29.3023681640625,-103.20545196533205,126.17042541503906,117.6388931274414,30.10738182067871,0.1072523891925811,103.6277847290039,0.0047705294564366,-65.7536849975586,-174.0601806640625,-154.29534912109375,-39.49795150756836,-0.133697509765625,-0.0445556640625,-2.847674522854504e-07,158.71255493164062,0.0948453608247422,-52.428619384765625,-0.0036260969936847,0.7944444444444444,0.8763888888888889,0.0967538356781005,109.83728790283205,1.0,34.70679473876953,0.0139852091670036,52.03976821899414,-0.0577392578125,-0.0577392578125,-39.70116424560547,142.50958251953125,22.439985275268555,-0.4703901708126068,-101.05949401855467,156.6693572998047,-0.0388957162317547,1
87,-1.267336028831778e-05,-63.32743835449219,-53.90689468383789,0.1459459459459459,-155.47544860839844,-21.03678321838379,71.50880432128906,-61.33655548095703,172.8540802001953,0.1693362146615982,-8.112142562866211,0.0054643000476062,-92.2360382080078,154.08926391601562,49.552345275878906,94.63689422607422,-0.034271240234375,-0.023590087890625,2.411397645118996e-06,24.699392318725582,0.0387387387387387,-161.4535369873047,0.1210832372307777,0.83671875,0.934375,0.0613238625228405,-28.28278160095215,0.0,-53.74855422973633,-0.007184823974967,100.39188385009766,-0.033721923828125,-0.033721923828125,-21.416404724121094,31.149799346923828,8.50980281829834,-0.0705516710877418,99.52830505371094,3.3530213832855225,-0.134462746920545,1
58,6.392570867319591e-06,36.53902053833008,-21.385799407958984,0.1253846153846153,-18.021032333374023,-54.37132263183594,93.3389892578125,-176.9387969970703,-60.76344680786133,-0.2484687864780426,40.70198059082031,-0.0411508455872535,84.4445571899414,-16.165081024169922,91.32908630371094,101.48145294189452,-0.0791015625,-0.004180908203125,-1.2846875506511424e-05,-77.84518432617188,0.0565040650406504,130.7305450439453,-0.0343021526932716,0.7141891891891892,0.8729729729729729,0.1335821449756622,24.65496253967285,0.0,-105.25662231445312,-0.0199983268976211,161.71119689941406,-0.076568603515625,-0.076568603515625,34.611698150634766,172.44041442871094,171.50331115722656,-0.5027060508728027,-154.80868530273438,46.84920120239258,-0.1538912110753812,1
70,8.025560418900568e-06,114.45301818847656,-85.09648895263672,0.4174242424242424,32.7829704284668,-160.75685119628906,-1.5811129808425903,-101.97699737548828,163.6936492919922,-0.2129029631614685,-40.58133316040039,0.0034677353687584,-83.91118621826172,-176.78472900390625,112.46729278564452,-3.003541946411133,-0.21722412109375,-0.078826904296875,-2.044677785306704e-05,113.61871337890624,0.0465217391304347,-110.76654815673828,-0.0529377497732639,0.8235294117647058,0.8963235294117647,0.0644384399056434,-172.87005615234375,0.0,-109.89981079101562,0.0069369254633784,178.49656677246094,-0.145721435546875,-0.145721435546875,-156.4380645751953,11.391087532043455,122.2540512084961,-0.3584857881069183,-157.30491638183594,87.21751403808594,-0.1236973439436657,1
95,1.9542158042895608e-06,29.604829788208008,42.90306854248047,0.2782608695652174,45.37435150146485,101.8830108642578,26.493688583374023,65.59449768066406,-35.36774444580078,0.094435729086399,157.2193145751953,0.0527544617652893,54.51474380493164,36.57191848754883,162.86842346191406,77.30615234375,-0.259918212890625,-0.112060546875,-2.730976348175318e-06,-151.40208435058594,0.1118279569892473,23.72948455810547,-0.0143544292077422,0.8116883116883117,0.8896103896103896,0.0170628316700458,52.0194091796875,0.0,158.56275939941406,-0.0068194041959941,120.26812744140624,-0.069976806640625,-0.069976806640625,49.78849792480469,50.29473876953125,-37.135990142822266,-0.1603224277496338,-106.72372436523438,-28.751808166503903,-0.1084099455598783,1
89,7.035752673800744e-07,-98.6689682006836,-73.58917236328125,0.2287878787878788,-11.78752613067627,-64.2754135131836,113.88240051269533,-48.079708099365234,91.4660186767578,-0.1205101683735847,-19.71343040466309,0.01149224024266,-50.42918014526367,8.954018592834473,143.23023986816406,113.30599212646484,0.36962890625,0.171142578125,1.6591320672887377e-05,25.130538940429688,0.0372596153846153,135.21405029296875,-0.2128541469573974,0.827027027027027,0.8783783783783784,0.1171710714697837,67.90108489990234,0.0,76.56537628173828,0.0177770368754863,-81.54915618896484,-0.056182861328125,-0.056182861328125,34.6095085144043,121.4824676513672,-93.19578552246094,-0.0093988087028265,-163.5167999267578,136.22679138183594,-0.0818735808061939,1
77,1.4537270544678904e-05,-59.57371520996094,-43.23637008666992,0.5610169491525424,-154.09877014160156,-144.60693359375,79.57656860351562,9.091750144958496,10.304381370544434,-0.0540761016309261,175.888671875,0.0041695567779242,117.11907196044922,-41.05088806152344,11.665485382080078,21.879648208618164,0.012969970703125,0.016082763671875,1.1341150639054833e-05,48.81607818603516,0.0385593220338983,24.171470642089844,0.0070149488747119,0.7898148148148149,0.8694444444444445,0.1538786888122558,170.09715270996094,0.0,-9.650046348571776,0.0190227534621953,95.49445343017578,-0.081634521484375,-0.081634521484375,45.26981735229492,154.8394317626953,-54.657318115234375,-0.0061277472414076,-101.96110534667967,60.96656799316406,-0.2020928662398051,1
52,-1.4894761989125982e-05,72.72296142578125,-8.475982666015625,0.3743421052631579,-100.26228332519533,-117.67137145996094,-86.59268951416016,142.97119140625,76.76775360107422,-0.040172342211008,-114.13972473144533,0.0178370550274848,-36.18654251098633,-75.8534164428711,-132.6221923828125,-33.70232009887695,0.077880859375,0.004730224609375,1.148968567576958e-05,174.02304077148438,0.0671641791044776,-159.1421661376953,0.1023612767457962,0.7946153846153846,0.8830769230769231,0.2721290588378906,-171.11221313476562,1.0,-120.46128845214844,-0.0274874363094568,120.77647399902344,-0.0311279296875,-0.0311279296875,112.67274475097656,-94.24488067626952,147.98117065429688,-0.793401300907135,-66.7227554321289,25.8509578704834,-0.1140578510972788,1
82,-1.1094597539340612e-05,41.50880432128906,-26.074996948242188,0.3353333333333333,5.39615535736084,62.39241409301758,146.25973510742188,50.72418975830078,-106.328369140625,0.1439975947141647,-172.39976501464844,0.0368519462645053,5.259203433990479,153.38165283203125,-155.64234924316406,62.6364631652832,0.085662841796875,0.01708984375,3.116231482636067e-06,82.61014556884766,0.1130208333333333,48.30146789550781,0.0118233719840645,0.7954545454545454,0.9098484848484848,0.1296394765377044,-48.4338264465332,0.0,-103.02424621582033,0.0063029397279024,-30.46906471252441,-0.078277587890625,-0.078277587890625,170.8026580810547,59.92652893066406,155.51332092285156,-0.215142622590065,42.14630508422852,152.52391052246094,-0.1743840497718141,1
57,-6.4618548094586e-06,87.40839385986328,14.287397384643556,0.2061855670103092,70.60038757324219,-135.61741638183594,76.1602783203125,13.916104316711426,121.56350708007812,-0.0728485733270645,148.99526977539062,-0.0831962451338768,98.46647644042967,95.2239761352539,142.8972930908203,57.85630798339844,0.230560302734375,0.1007080078125,-9.12351424631197e-06,-171.09071350097656,0.1236434108527131,-40.817501068115234,-0.0108299758285284,0.7794520547945205,0.8678082191780822,0.0241851266473531,27.832067489624023,0.0,-156.66517639160156,-0.0069403760135173,-172.0957489013672,-0.06646728515625,-0.06646728515625,-102.98396301269533,-173.54833984375,44.1351432800293,0.168322667479515,-67.65055084228516,-157.0364227294922,-0.0967579119339159,0
50,-5.385455096984515e-06,-163.29408264160156,137.1119384765625,0.3695945945945946,-141.4080352783203,96.91786193847656,91.01893615722656,-162.53309631347656,173.7365264892578,-0.5862903594970703,-27.205463409423828,-0.0308215022087097,3.664908409118652,146.59898376464844,67.29782104492188,-73.75880432128906,0.0587158203125,0.014739990234375,-1.805595456971787e-05,-84.4907455444336,0.1133587786259542,107.64190673828124,0.0901850387454032,0.7844155844155845,0.8818181818181818,0.1052476689219474,118.64168548583984,0.0,159.09051513671875,0.0089178327471017,-174.15017700195312,-0.087677001953125,-0.087677001953125,22.88859748840332,-103.76155090332033,-165.9185791015625,0.6355072855949402,134.61434936523438,-78.8753662109375,-0.1602048516437146,0
58,2.789879363263026e-05,36.57382583618164,-93.15408325195312,0.3695945945945946,-3.104631423950196,-42.39581298828125,47.910606384277344,-118.725830078125,116.27857971191406,0.0900585949420929,-18.82870483398437,-0.0075517520308494,-154.10968017578125,-94.2041473388672,148.9727325439453,175.37347412109375,0.05206298828125,0.02313232421875,1.941594564414117e-05,-111.30973815917967,0.0383838383838383,156.25552368164062,-0.1598687320947647,0.8308823529411765,0.9161764705882351,0.1483579277992248,-158.01280212402344,0.0,-145.51683044433594,-0.0120628969743847,81.51831817626953,-0.022186279296875,-0.022186279296875,107.10865020751952,61.22712707519531,140.79266357421875,0.0698851644992828,-121.9157257080078,48.88661193847656,-0.0796324415262514,1
71,-7.40856239644927e-06,-102.17565155029295,-123.39411926269533,0.403968253968254,-94.71473693847656,-178.07164001464844,-162.31443786621094,-120.08688354492188,-171.12986755371094,-0.0741836577653884,-8.063796997070312,0.0112256417050957,157.29212951660156,-172.98643493652344,156.6666259765625,2.873919010162353,-0.006591796875,0.01690673828125,4.133257789362688e-06,33.47703552246094,0.0331896551724137,-32.38840866088867,0.0045643928460776,0.7945454545454546,0.8772727272727273,0.0352142639458179,157.7922821044922,1.0,67.28588104248047,0.0042272531427443,14.51991844177246,-0.03564453125,-0.03564453125,-166.39959716796875,-157.12867736816406,158.53173828125,0.1635469198226928,88.3407211303711,165.78656005859375,-0.1077894071557446,1
68,-6.860540906927781e-06,81.22647857666016,-153.91220092773438,0.2886904761904761,-91.3560562133789,-140.6794891357422,-39.93820190429688,-85.07190704345703,-102.42205810546876,0.0214082151651382,178.73812866210938,0.0151785863563418,-149.29136657714844,62.3946533203125,-71.87054443359375,-26.172897338867188,-0.06903076171875,-0.009368896484375,3.857633146253647e-06,-37.87641143798828,0.0847457627118644,157.2746124267578,-0.0536987408995628,0.8046666666666666,0.8893333333333333,0.0714461505413055,154.95608520507812,0.0,-137.04745483398438,0.0386864654719829,-104.28058624267578,-0.155487060546875,-0.155487060546875,-78.2026138305664,16.70754051208496,33.129390716552734,-0.280618816614151,80.95008087158203,-97.7076644897461,-0.1113391177101744,1
50,-7.09122150510666e-06,32.23680114746094,32.21430969238281,0.4726190476190476,-18.02262306213379,-125.27033233642578,-156.8843994140625,9.165878295898438,119.41697692871094,-0.2169543355703354,-53.86137771606445,0.0050951349548995,-120.36457061767578,34.42060470581055,76.09777069091797,130.47337341308594,-0.0421142578125,-0.047943115234375,-2.379336592639447e-06,-153.46450805664062,0.0585034013605442,-131.89527893066406,0.0349798798561096,0.7037037037037037,0.8407407407407408,0.1146770045161247,164.9249267578125,0.0,-6.259568214416504,-0.0006775241345167,-169.78196716308594,-0.02154541015625,-0.02154541015625,-105.77083587646484,66.84269714355469,-61.4718132019043,-0.2075960040092468,-37.64031982421875,-125.22964477539062,-0.133106529997683,0
