mfcc_1_mean,mfcc_1_std,mfcc_1_skew,mfcc_1_kurtosis,delta_1_mean,delta_1_std,delta_1_skew,delta_1_kurtosis,delta2_1_mean,delta2_1_std,delta2_1_skew,delta2_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_skew,mfcc_2_kurtosis,delta_2_mean,delta_2_std,delta_2_skew,delta_2_kurtosis,delta2_2_mean,delta2_2_std,delta2_2_skew,delta2_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_skew,mfcc_3_kurtosis,delta_3_mean,delta_3_std,delta_3_skew,delta_3_kurtosis,delta2_3_mean,delta2_3_std,delta2_3_skew,delta2_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_skew,mfcc_4_kurtosis,delta_4_mean,delta_4_std,delta_4_skew,delta_4_kurtosis,delta2_4_mean,delta2_4_std,delta2_4_skew,delta2_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_skew,mfcc_5_kurtosis,delta_5_mean,delta_5_std,delta_5_skew,delta_5_kurtosis,delta2_5_mean,delta2_5_std,delta2_5_skew,delta2_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_skew,mfcc_6_kurtosis,delta_6_mean,delta_6_std,delta_6_skew,delta_6_kurtosis,delta2_6_mean,delta2_6_std,delta2_6_skew,delta2_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_skew,mfcc_7_kurtosis,delta_7_mean,delta_7_std,delta_7_skew,delta_7_kurtosis,delta2_7_mean,delta2_7_std,delta2_7_skew,delta2_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_skew,mfcc_8_kurtosis,delta_8_mean,delta_8_std,delta_8_skew,delta_8_kurtosis,delta2_8_mean,delta2_8_std,delta2_8_skew,delta2_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_skew,mfcc_9_kurtosis,delta_9_mean,delta_9_std,delta_9_skew,delta_9_kurtosis,delta2_9_mean,delta2_9_std,delta2_9_skew,delta2_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_skew,mfcc_10_kurtosis,delta_10_mean,delta_10_std,delta_10_skew,delta_10_kurtosis,delta2_10_mean,delta2_10_std,delta2_10_skew,delta2_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_skew,mfcc_11_kurtosis,delta_11_mean,delta_11_std,delta_11_skew,delta_11_kurtosis,delta2_11_mean,delta2_11_std,delta2_11_skew,delta2_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_skew,mfcc_12_kurtosis,delta_12_mean,delta_12_std,delta_12_skew,delta_12_kurtosis,delta2_12_mean,delta2_12_std,delta2_12_skew,delta2_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_skew,mfcc_13_kurtosis,delta_13_mean,delta_13_std,delta_13_skew,delta_13_kurtosis,delta2_13_mean,delta2_13_std,delta2_13_skew,delta2_13_kurtosis,participant,segment
-598.54114,33.13429,1.4764454364776611,2.9462872,-1.6817219,5.222462,-0.32082539796829224,-0.7922201,1.4531908,3.4012809,-0.21408611536026,-0.8407028,213.15129,22.889997,1.2961596250534058,3.1637115,-1.4006332,2.7912428,0.6233749389648438,0.29468465,-0.10633383,2.135675,0.20972584187984467,-0.89031124,51.58848,17.792845,-1.5586665868759155,2.5631475,0.27863643,3.4898946,-0.1855858713388443,-0.017499685,-0.4099141,2.4639313,1.115163803100586,2.2821565,-23.84469,15.949334,-0.09313024580478668,0.044873,0.3365846,2.8162966,-0.7236847281455994,0.39053464,-0.27767354,1.9427072,0.27879026532173157,0.15263319,-21.046148,13.411905,1.4817898273468018,2.421978,-0.15686303,2.877661,-0.19805046916007996,1.0346389,-0.25418574,1.9907043,-0.1274898797273636,0.30226827,-17.554068,6.266092,-0.2728399634361267,-0.3620057,0.05810883,1.1605846,-0.01885039545595646,-1.2672683,-0.23614724,0.7140317,0.5709332823753357,-0.23749423,-23.80904,6.282258,-1.2647186517715454,3.04607,0.31144935,1.0990604,-0.3146844506263733,-0.59602284,-0.031000178,0.6389446,-0.17287792265415192,-0.38134122,-23.523884,3.4965904,-0.7070671916007996,0.67693496,0.10548719,0.58181554,0.573614239692688,-1.1370074,-0.026433963,0.33619654,-0.5664852857589722,-0.27583456,-20.53924,3.7955728,-0.1461019217967987,-0.44418883,-0.06738909,0.69515985,0.38534241914749146,-1.045062,0.02946638,0.47234347,0.4471829831600189,-0.4705758,-19.394304,3.7608418,-0.12143127620220184,-0.39403486,0.033516627,0.5099731,-0.23358528316020966,-0.83820605,0.08085652,0.48881978,-0.1579066514968872,-1.0053948,-19.743855,4.431737,0.3465758264064789,-0.40851378,0.20759162,0.7275269,-0.9168552756309509,0.010898113,0.0050668838,0.6259546,-0.6198886632919312,0.34579873,-17.295675,3.3149414,0.20460328459739685,-0.92557764,0.13197282,0.58747286,-0.7735149264335632,0.28050566,0.017421199,0.4207645,0.1381233185529709,-0.6840689,-17.318077,3.8395314,-0.8008313179016113,1.0743308,0.13200453,0.66879547,0.3743700683116913,-0.14436436,0.090849265,0.4649998,-0.31045687198638916,0.09477353,Participant_BPF_07,4
-599.9255,35.857224,1.4479550123214722,3.3479848,1.6564686,6.5559754,0.7674906849861145,-0.73858,0.9606513,6.316027,0.7770234942436218,-0.24641371,214.93677,18.442688,0.6551814079284668,-0.30583978,0.7262975,3.3264523,0.21502140164375305,-0.87674975,0.6204719,2.5123997,0.08158927410840988,-0.9589138,53.847008,17.560524,-1.7302268743515015,3.7080755,0.5596646,2.7199774,0.8313125967979431,0.64061,0.52865475,3.2900317,1.1984072923660278,0.6244092,-23.440258,17.47818,0.24904681742191315,-0.8075514,-1.0618767,3.5136755,-0.1795942336320877,-1.386762,-0.48625222,2.2881298,-0.025738338008522987,-0.78948426,-21.45215,14.256793,1.3208980560302734,1.5938087,-0.9716755,2.5600903,-0.6393211483955383,-0.09302449,-0.6915098,2.1173236,0.008836445398628712,-0.9898467,-16.139633,5.7060986,0.28299248218536377,-0.37994146,-0.09067209,0.89966434,0.3515564203262329,-0.26173353,0.016276233,0.8780839,0.14570628106594086,-0.8544259,-23.312338,4.7447042,-0.8799358010292053,0.7222531,-0.117513016,0.98923886,-1.0949673652648926,0.46866488,-0.042219292,0.78900856,0.4181153178215027,-0.67916346,-25.178389,5.15017,-0.7037417888641357,0.33622146,-0.309856,0.627268,0.2930632531642914,-0.8274987,-0.13255589,0.53526086,-0.13101303577423096,-0.4406216,-21.381643,4.2886267,-0.03522135689854622,-0.7752831,-0.044682704,0.67674774,0.0976833924651146,-1.0515436,0.031101178,0.653427,0.4350731372833252,-1.0783775,-18.67139,4.256082,0.24835167825222015,0.15086341,-0.077066004,0.76824194,0.10188843309879303,-1.0397885,0.19956568,0.6590193,-0.30836501717567444,-0.21313548,-18.187973,4.953347,0.2037130445241928,-0.98711896,-0.34736088,0.877629,0.33925551176071167,-1.2579124,-0.043244872,0.5715485,0.013780521228909492,0.051248074,-16.788483,3.7848034,0.008402012288570404,-1.0895044,-0.17352377,0.58060807,0.07008583098649979,-0.2913723,-0.078366615,0.41397795,0.8253761529922485,-0.25519753,-17.133612,4.2898407,-0.6541494727134705,0.36752343,0.12099762,0.68352664,-0.09822933375835419,0.5039737,0.11218779,0.7511637,-0.13955959677696228,-0.57704043,Participant_BPF_07,5
-590.708,30.760925,0.9999555349349976,0.4366572,-2.2114747,6.2353873,0.8226739764213562,-0.3005545,1.0523503,4.6946907,-0.38346943259239197,-0.41174126,221.5597,24.899084,-0.4665583372116089,2.653822,-1.9259751,5.3114195,-0.07627584785223007,-0.15343261,-0.5289977,3.0213723,0.1590743064880371,0.4937048,54.60505,11.862909,-0.7759398221969604,0.57409835,0.74052036,2.4949894,0.5570329427719116,-0.17182922,0.1937006,1.9170896,-0.05648675933480263,-0.38008595,-27.928991,16.13274,0.7885552048683167,1.3182678,1.4768826,3.6886804,0.13938848674297333,-0.21418715,0.3756941,2.0860448,-0.6604891419410706,0.24819016,-25.024939,9.059295,0.3591457009315491,0.58000875,0.6991502,1.7448618,-0.26674237847328186,-1.1746787,-0.015579676,1.3289675,-0.05093611776828766,-1.377852,-17.98119,7.2785606,-0.31576645374298096,0.34963107,0.092247695,1.2184665,-0.11832618713378906,-0.760767,-0.19158518,0.93751067,0.3433622419834137,-0.74087787,-26.1581,7.5420527,-0.6379876732826233,-0.36561823,0.031322517,1.4669898,-0.304231733083725,-0.73620224,0.06659669,1.0357671,0.24499551951885223,-1.2563301,-27.62909,5.000037,-0.626190721988678,1.1473861,0.11819632,1.0037794,-0.040540989488363266,-0.9590161,0.04467402,0.7556721,0.2207326591014862,-0.65468884,-19.58566,4.1407967,0.030605081468820572,-0.4604025,0.074163675,0.61375046,0.708437442779541,-0.32283092,-0.103388585,0.55262583,0.0956956222653389,-0.36306572,-18.17867,5.1914682,0.8309639692306519,0.7060199,0.22365794,1.0109936,-0.44006043672561646,-0.86885047,-0.04652061,0.7037902,-0.36075201630592346,0.20599246,-18.978363,4.88554,-0.060154449194669724,-0.28531146,0.24771592,0.9329552,-0.0946417972445488,-1.3377943,0.0071999906,0.6511803,-0.4450976550579071,-0.112956524,-17.821777,4.115632,-0.07002022117376328,-0.899729,0.26089516,0.7822228,0.1000155359506607,-1.2117405,-0.08559106,0.53417873,1.18362295627594,1.2764983,-17.992252,4.5663753,-0.6158281564712524,0.88386345,0.16286193,0.942119,-0.47696033120155334,-0.45965075,-0.17790326,0.72166574,0.49122700095176697,0.30532384,Participant_BPF_07,6
-594.3016,31.018448,0.7821958661079407,0.24147272,-0.4609312,4.9438086,-0.23497171700000763,-0.6422126,-0.39321685,4.159824,-0.20686273276805878,-0.8295729,219.533,23.851809,0.667073667049408,0.68002033,1.0239174,3.1734066,-0.8234249353408813,-0.18438864,-0.8668267,3.1922834,-0.18871547281742096,-1.0647018,52.849194,16.388565,-1.3377182483673096,2.0615845,-0.12630504,3.0689974,0.04813432693481445,0.061522245,0.5362683,2.6999166,-0.16802595555782318,-1.0153571,-24.987299,14.034833,-0.11121818423271179,-0.47997475,-0.21706209,2.3436158,0.8110538721084595,0.1475153,0.57115674,2.0508394,-0.19710245728492737,-1.0521004,-21.213587,10.932624,0.8334278464317322,1.1896768,0.0048443913,1.8809011,-0.18479616940021515,-0.047277212,-0.017957002,1.2925822,-0.10207166522741318,-0.4498105,-19.314592,6.668836,-0.9579535722732544,0.9864657,0.13971768,1.0017848,0.2246784269809723,-0.5196085,0.04313141,0.7947717,-0.31292808055877686,-0.23301005,-28.419666,8.038865,-0.36221078038215637,-0.29783106,-0.10782732,1.206562,0.2730419635772705,-0.7120261,0.24658942,1.152632,-0.0899074599146843,-1.1005853,-25.529392,5.740654,-0.08879105001688004,-0.4841988,-0.06094386,1.1142704,-0.6869974136352539,-0.39479852,0.22500548,0.8226331,0.07481300085783005,0.018996239,-19.164852,4.124938,-0.006313025485724211,0.3597474,0.021288985,0.7298841,-0.1886501908302307,-1.1182965,-0.013090873,0.49286616,-0.753233015537262,1.566771,-18.930508,4.6416626,1.3503749370574951,3.0350947,0.04526749,0.8624119,0.021474722772836685,-0.5954788,0.16965346,0.76066995,-0.6832841038703918,-0.0059576035,-19.879683,4.680797,-0.1255273073911667,-0.3818245,-0.093469,0.65026003,0.3326694965362549,-0.6184459,0.27181053,0.84839,-0.1417260468006134,-1.1023244,-16.773314,4.229173,-0.2439223676919937,-0.14650917,-0.037887175,0.67209953,0.9237439632415771,0.47258544,0.18939292,0.5660383,0.35458794236183167,-0.68454266,-16.941746,4.206715,-1.3307503461837769,2.4428196,0.032438554,0.7848673,-0.16801752150058746,0.2946179,0.10659695,0.57421905,0.39904874563217163,0.13032722,Participant_BPF_07,7
-592.09283,35.898754,0.7952215075492859,-0.051489115,1.2072618,5.5554223,-0.5327128171920776,1.5580058,-0.46946463,5.099393,0.017493929713964462,-0.78252673,217.66714,32.359707,0.3350282609462738,0.10141301,1.3473848,5.28192,-0.5726949572563171,-0.3956046,-1.5662371,4.479986,-0.06058048829436302,-0.8414805,51.44232,16.300632,-1.167054295539856,1.0892262,-0.2683741,2.8644788,0.34593987464904785,-0.37846732,0.6270576,2.4291596,-0.23124252259731293,-0.94773436,-24.231884,16.570593,-0.2741276025772095,-0.7415192,-0.9642774,2.9487991,0.26482149958610535,-0.31320214,0.6178411,2.366263,-0.31048306822776794,-0.7037003,-19.771048,10.796213,0.8876966238021851,0.37464166,-0.54665303,1.387147,-0.6524856686592102,1.889842,-0.348796,1.599973,0.21250316500663757,-0.49902534,-18.079037,6.7578244,-0.5783611536026001,-0.73508286,-0.19594207,1.2949736,0.1619873344898224,0.14082766,0.0032286167,0.8964384,0.662977397441864,0.6731012,-27.313766,9.89112,-0.779995858669281,-0.1791985,-0.23093303,1.5210596,0.4668748676776886,-0.73422694,0.5894767,1.5064808,-0.15832386910915375,-1.1869401,-25.187918,6.539051,-0.3697550296783447,-0.4614067,-0.08573221,1.1564301,-0.5493263006210327,-0.73919535,0.3596936,1.0514522,0.4940854012966156,-0.16761255,-20.360909,3.8388944,0.3380145728588104,0.14790249,0.0871581,0.55778325,-0.8433349132537842,0.2690704,0.21071705,0.6719405,-0.16942830383777618,-0.13267136,-20.438755,4.5115595,-0.2747204899787903,-0.11796379,0.098057225,0.88148785,-0.8944263458251953,-0.16780591,0.14961547,0.7159772,-0.08481702953577042,-0.6669011,-20.773819,4.827903,-0.24849267303943634,-0.596879,-0.020881405,0.70874536,0.0980643481016159,-0.62035847,0.31212,0.8410293,0.010963354259729385,-1.1400924,-17.654678,3.98427,0.02586807683110237,-0.4006958,-0.08090283,0.49544793,-0.17270216345787048,-0.6360316,0.14281318,0.51742345,-0.28169697523117065,-0.64311814,-16.592402,3.1162038,0.205486461520195,-0.69395924,-0.053560764,0.6060483,-0.4170689582824707,-0.77442145,0.15889922,0.3379542,-0.3574075698852539,-0.24234891,Participant_BPF_07,8
-591.0311,45.048958,0.6390351057052612,-0.2679832,3.5239997,6.6055155,-0.3157937824726105,-0.45710444,-0.13759546,4.4340143,-0.6154636144638062,-0.17886782,215.6104,39.90781,-0.8565278053283691,2.82648,-0.40535632,8.02442,-0.8442915678024292,-0.11790538,-2.3786664,6.2474184,-1.2370657920837402,0.34795594,52.233856,12.670933,-0.4959279000759125,-0.80228615,-0.47175425,2.3484554,-0.3344780206680298,-0.9872391,-0.16019051,1.8580757,0.5956071019172668,-0.07939553,-23.187826,18.563581,-0.12229237705469131,-0.25704575,-0.37990278,3.6923416,0.15389186143875122,-1.1785101,0.92627525,2.747924,0.756441056728363,-0.5439291,-20.547964,8.07693,0.7223686575889587,0.038775206,-0.19823596,1.5163279,-0.1254030466079712,-0.81897426,0.5734185,1.0020593,0.42394500970840454,-0.8404832,-18.380201,7.479443,0.3537459969520569,-0.09996867,-0.28129345,1.5967139,-0.24105453491210938,-1.3762178,0.22346225,0.7157964,-0.3485017716884613,-0.16602659,-28.022614,9.900601,-0.7567113041877747,0.25610828,-0.25919026,1.4252101,0.401153564453125,-0.8889396,0.37593895,1.4294728,0.15909290313720703,-0.9084048,-26.719849,5.79922,-0.3949318528175354,-0.46530366,0.06735716,1.0604545,0.06792715936899185,-0.48988008,0.21640763,0.90941364,0.06146065890789032,-1.1560981,-20.369015,3.5599065,-0.07964824140071869,0.21010399,-0.016243666,0.6495643,-0.04724115878343582,-1.2453716,0.12010594,0.55849993,-0.4155762493610382,-0.7899747,-20.071886,5.4615135,0.5038726329803467,0.89258003,-0.25686234,1.1421059,-0.5956565737724304,-0.8314712,0.25333774,0.71357507,0.586398720741272,-0.5714998,-20.222727,5.937271,0.17950396239757538,-0.0075023174,0.008419728,1.1159239,0.603672206401825,-0.8732848,0.3487959,0.911917,0.4882858395576477,-0.23060918,-17.873096,4.431592,1.0359841585159302,1.4350228,0.16176397,0.8991591,0.6351311802864075,-0.46866512,0.21929303,0.62164855,0.3856659233570099,-0.5751517,-15.483652,4.1571636,0.705356776714325,0.3151927,0.21381095,0.6507461,0.03218558803200722,-0.76023245,0.22335687,0.50877815,0.9176099896430969,0.4454925,Participant_BPF_07,9
-578.61865,29.076363,1.006528615951538,1.3986406,0.3081258,6.0908127,0.10374371707439423,-0.8516004,-0.88060033,4.68049,-0.33954811096191406,-1.263529,241.63065,22.023382,0.9785756468772888,0.86638427,0.1175632,4.107927,0.006833149120211601,-1.1103086,-0.70441216,3.537474,-0.30357441306114197,-1.2451328,63.40861,8.526551,-1.0939273834228516,1.1170349,-0.22144008,1.9504027,0.10855958610773087,0.08987689,0.0189008,1.4353784,0.0972660556435585,-0.8963771,-20.363132,14.620661,-1.1328022480010986,0.38987494,-0.24753506,2.641919,-0.06431232392787933,-0.73003745,0.4500741,2.2515578,0.3151434361934662,-1.0508044,-19.922703,8.537546,-0.495830774307251,-0.33237815,-0.075086445,1.3329637,-0.4033525586128235,-0.6250472,0.23781283,1.3699455,-0.058923665434122086,-0.63859963,-20.640163,4.213603,-0.31903401017189026,-0.5892589,-0.028467286,0.7991514,0.11824607849121094,-0.4781115,-0.028800916,0.63108295,0.7661062479019165,-0.40095782,-30.432688,4.5680437,-0.04420878738164902,-0.060060024,-0.12222435,0.67828226,-0.2597392797470093,-1.2942253,0.060533136,0.6970889,-0.22255277633666992,-1.0046235,-24.519428,4.572568,0.38008126616477966,-0.046433687,-0.0049129752,0.79353935,-0.03688546270132065,-0.66174316,0.069252305,0.5282858,-0.725131094455719,0.6664784,-16.645147,3.9476042,0.30932360887527466,0.29863667,0.08197411,0.71889126,-0.10967782884836197,-1.5761484,0.16071577,0.574229,-0.10517869889736176,-0.45202994,-18.42014,5.610785,-0.35188961029052734,-0.6848731,-0.021903079,1.106557,0.30881011486053467,-1.4217061,0.107743,0.91996574,0.028872249647974968,-1.1031932,-20.512356,4.666962,-0.3448868691921234,-0.5942409,-0.19686909,0.607291,0.07039042562246323,-1.0327649,0.098449655,0.8951652,0.19044585525989532,-1.3554746,-18.568335,4.0151353,-0.32351231575012207,0.77712893,-0.24213552,0.5950782,0.4237070679664612,-0.5386572,-0.016364057,0.5969988,0.19472241401672363,-1.1646757,-18.034658,3.353119,0.0363210029900074,0.05258727,-0.055213135,0.49898696,0.25653812289237976,-0.9921162,0.018381093,0.42536026,0.2938935458660126,-0.05087447,Participant_BPF_08,3
-573.0841,46.625397,2.4856033325195312,6.9092236,2.877253,9.2698145,0.9722952842712402,0.2284298,1.8735645,6.3771887,0.5931735038757324,-0.3139119,231.30258,36.596806,-1.8119069337844849,5.6728544,-2.4213119,6.1499867,-0.5381671190261841,-0.40189624,-1.6139143,4.8470225,-0.3723585307598114,-0.73051405,61.931725,8.118524,0.05897294357419014,-1.0637679,-0.4166409,1.6815839,0.005559805780649185,-0.5553193,-0.12497838,1.1442795,0.06468620151281357,-0.8317182,-16.010834,16.752724,-0.18568676710128784,0.37985992,0.45106268,3.177297,0.00028057649615220726,-0.7989528,0.62835866,2.7909722,-0.10457386076450348,-1.078593,-14.795496,11.291983,-0.1478278934955597,-0.33427358,0.32494932,1.806124,0.0156197939068079,-1.2023957,0.48035878,1.6784403,-0.4619799852371216,-0.93602705,-18.42335,5.969921,0.3056274652481079,0.15164733,0.42500514,0.71089435,-0.15941542387008667,-0.89732075,0.17809919,0.7813828,0.21208134293556213,-1.1431884,-30.796253,6.1402707,1.3188776969909668,3.090097,0.2816913,0.9747567,0.506356418132782,-0.3390665,0.222954,0.78346354,0.008281744085252285,-0.3755343,-24.281254,6.0837708,0.12686342000961304,-0.4501326,-0.061802577,1.0261352,0.11508718878030777,-0.56837773,0.011753979,0.855587,-0.07943999767303467,-1.1746708,-14.677483,4.681752,0.03863614425063133,-0.78903055,0.20565264,0.75536644,0.04827674850821495,-0.47354674,-0.07131806,0.6350598,0.5958359837532043,0.32127237,-16.752829,7.096519,0.2405942976474762,0.41284585,0.5162662,1.1478142,-0.5050379633903503,-0.9601712,0.0048396112,0.98867065,-0.2076544463634491,0.26987982,-20.636606,5.717658,0.6010889410972595,-0.042109728,0.3190937,1.1145709,0.5432794690132141,-0.9584732,0.23560247,0.8314531,-0.4384182095527649,-0.82987094,-18.756,5.1115494,-0.3109110891819,0.7312939,0.061046522,0.75758916,0.4804255962371826,-0.9568033,0.13200352,0.72762555,-0.745625913143158,0.022521496,-17.737911,3.9670756,0.575305163860321,-0.13722062,0.26589656,0.60060436,-0.30296337604522705,-0.99828124,0.035387874,0.4523701,-0.13715125620365143,-0.7622416,Participant_BPF_08,4
-592.3312,23.68942,0.8529961705207825,1.8865366,-0.9972246,4.1927733,-0.06348612159490585,-0.57436895,-1.531286,3.911189,-1.0455994606018066,0.29249454,231.39584,16.279562,1.4905751943588257,1.8285375,-0.5987837,2.8410928,-0.7223016023635864,0.73708844,-0.8411077,2.8118691,-0.9404153227806091,-0.15890193,64.29594,9.241992,0.2586243450641632,-0.9759798,0.22228222,2.008817,-0.5504271388053894,-0.6156454,0.33590096,1.1259601,0.21480242908000946,-1.2554003,-15.7711,12.461752,-0.6069924831390381,-0.3076737,0.21305601,2.6823163,-0.059217505156993866,-0.64129114,0.61168766,2.170317,0.41876301169395447,-0.7656164,-14.187106,8.042014,0.19415411353111267,0.2512064,0.14842328,1.4500444,0.4687066376209259,-0.015765905,0.25358224,1.3061588,0.5291125774383545,0.35839128,-17.120564,4.4624457,-0.2976650893688202,-0.30603337,0.07302846,0.6758679,-0.7074977159500122,-0.04311371,0.08268845,0.6012947,-0.2908582091331482,-0.7976289,-30.293142,5.878619,1.3853954076766968,3.1480093,0.37365502,0.7967022,-0.03787512704730034,-0.83304954,0.1898028,0.449121,-0.1257423311471939,-1.0078222,-25.543606,5.5919414,0.2810019850730896,0.7354076,0.101745054,1.2440568,-0.24738739430904388,-0.7645428,0.24704365,0.7380507,-0.49083012342453003,-0.73454666,-14.387502,4.761141,-0.058900896459817886,-0.5022893,0.12691054,0.83241516,-0.5974095463752747,0.09886265,0.19982429,0.82500035,-0.4308438003063202,-0.37386847,-13.796173,5.5706167,0.04883694276213646,0.5874021,0.45034942,1.0583051,0.11258114874362946,-1.0977116,0.27888757,0.92251873,-0.774336040019989,0.6682179,-20.32468,5.0767283,0.9582468867301941,0.45123696,0.18723516,0.8972879,0.268278032541275,-0.51782537,0.16653484,0.8756162,-0.5891575813293457,-0.3287468,-18.974768,4.7641296,-0.9739830493927002,1.1537833,-0.16996948,0.6785667,0.1498844474554062,-0.3727839,0.03996823,0.60656786,-0.22155161201953888,-0.23905301,-17.210972,3.7670498,0.23317618668079376,-0.31341577,0.05104218,0.56860214,0.06278397142887115,0.32563472,0.0293563,0.58100504,0.014433597214519978,-1.1923969,Participant_BPF_08,5
-581.7882,43.471043,3.366311550140381,11.653742,-1.9690727,7.2371845,-1.668777585029602,1.6195436,1.8514315,5.5582776,1.6888432502746582,1.5770607,221.44943,32.84502,-3.0204837322235107,8.969161,1.5439391,7.0048623,1.5477827787399292,1.4174881,-2.2269113,3.9995143,-1.286833643913269,0.47892785,60.452015,14.663824,-1.0935966968536377,0.41288924,-0.845389,2.659792,-0.11903463304042816,-0.87587214,-0.24062331,1.1308922,0.16871990263462067,-1.0482409,-12.2624035,11.221723,0.5253456830978394,0.80902696,-0.64892215,2.5930493,-1.2347145080566406,0.48256254,0.30702114,1.5639727,0.3093303442001343,-1.1819521,-11.844678,10.1416235,0.5725923180580139,-0.3049612,0.033947,1.8013054,-0.48128777742385864,-0.015877724,-0.08353889,1.4360317,-0.4550570845603943,-0.8296983,-18.023212,5.2287955,0.4670880138874054,0.96385574,-0.32280257,0.6961765,0.2976831793785095,-0.7455101,0.30385107,0.7810043,0.5992917418479919,-0.7546222,-29.342566,9.340498,-0.3705712854862213,1.3680544,-0.08055167,1.6372676,0.5588126182556152,-0.46691203,0.7537441,1.4817191,0.49563145637512207,-0.9625099,-22.01236,8.562548,1.0690103769302368,0.48680544,0.42800266,1.7713238,0.2824071943759918,-0.70816827,0.2795821,0.9701958,0.27157673239707947,-0.86660767,-12.85247,7.12686,1.6391215324401855,2.488027,-0.23936196,1.2373596,0.1252400130033493,-0.3261211,-0.27492696,1.0184392,-0.6049010157585144,0.020459414,-15.829483,6.4237003,-0.7678385376930237,2.11309,-0.74561626,0.95107293,-0.2701256275177002,-1.3120015,0.0053370716,0.46037397,-0.6126245856285095,-0.059285164,-21.069553,6.173233,1.0672184228897095,3.7752056,-0.3392401,0.94994676,-0.650055468082428,-0.456172,0.37217063,0.7371258,0.46511295437812805,-0.9822929,-15.932814,6.225403,0.8668234944343567,0.77476263,0.24277982,1.0095141,-0.01256513874977827,-0.6334152,0.31182274,0.706483,0.5417542457580566,-0.32795787,-13.425226,4.44243,0.03583935648202896,-0.1801548,-0.070778355,0.8938922,-0.7167256474494934,-0.19521451,0.1158826,0.53172195,0.09346570819616318,-0.9684243,Participant_BPF_08,6
-576.40466,22.378878,-0.0034828828647732735,-0.19587517,-0.1318741,3.2704964,-0.5313677787780762,-0.66221166,-0.22538331,2.2644498,-0.2731030583381653,-1.1522158,229.49966,12.795038,-1.2214916944503784,5.084218,-1.1211395,2.5301862,-1.1251250505447388,0.54198337,-0.41145563,1.2520664,0.2291734665632248,-0.6407411,47.22103,18.207787,-0.4772714078426361,-0.66385984,-0.16159162,2.6692965,-0.11562544107437134,-0.8027499,0.0443059,1.4033749,0.17813648283481598,0.098870754,-15.411817,9.160852,-0.03526369854807854,0.5827055,0.14709887,1.5833062,-0.014591502957046032,-0.6762593,0.23771551,1.4509727,-0.11728116869926453,-0.9873748,-6.0446806,9.851414,-0.13269314169883728,-0.49923468,0.08591223,1.5625358,0.18902812898159027,-1.1635692,0.014653349,1.3187265,0.08194670081138611,-0.98604846,-19.840479,6.1417794,-0.720160722732544,0.6326165,0.0038013845,1.1944834,0.9516022801399231,0.8236654,-0.034315348,0.86460334,0.5239503979682922,-0.33344364,-32.748188,7.766035,-0.6246650815010071,0.7365763,-0.14492993,1.453426,-0.0047800494357943535,-1.2533467,0.13749078,1.293374,0.008600085973739624,0.18127847,-21.385687,7.91241,0.8325686454772949,0.4654503,0.08742325,1.3945544,0.5332776308059692,-0.07929468,0.101144254,0.91287434,-1.2464748620986938,1.681912,-12.757067,6.9452996,1.4233334064483643,2.915967,0.29616588,1.2819247,-0.4836633503437042,-0.69603944,0.06562479,1.0304586,-0.3038310706615448,0.92402935,-17.118713,6.4409237,-1.0687189102172852,1.399826,0.23828372,1.3047371,-0.22933095693588257,-0.54190254,0.12788495,0.85823435,0.5973804593086243,0.72267485,-20.72427,4.8509,-0.8725945353507996,1.0827527,-0.062000882,0.89637035,0.6709423661231995,-0.45712614,0.16345096,0.62437564,0.1405460685491562,-0.5850282,-16.727566,5.1404815,0.31643638014793396,-0.31315756,-0.15929453,0.8521309,-0.4234182834625244,-0.5964229,0.18462677,0.6295561,-0.6440865397453308,-0.37153387,-14.52388,3.8968709,0.643897533416748,-0.42099094,-0.12240771,0.6582486,-0.6843992471694946,0.4700842,0.036404762,0.36574987,-0.8871593475341797,0.6765027,Participant_BPF_08,7
