participant,segment,rms,zcr,amplitude_range,max_amplitude,min_amplitude,skewness,kurtosis
Participant_BPF_33,9,0.0065130843,0.08189697265625,0.13867188,0.064941406,-0.07373047,-0.2932400703430176,19.034697
Participant_BPF_34,3,0.007078775,0.07694091796875,0.11380005,0.055541992,-0.058258057,-0.13267308473587036,8.287452
Participant_BPF_34,4,0.009032081,0.0761474609375,0.2798462,0.13812256,-0.14172363,0.05455148592591286,35.697037
Participant_BPF_34,5,0.011409193,0.076025390625,0.43273926,0.2114563,-0.22128296,-0.17037440836429596,54.912792
Participant_BPF_34,6,0.009892095,0.07730712890625,0.43273926,0.2114563,-0.22128296,-0.31877401471138,70.33559
Participant_BPF_34,7,0.0062063304,0.07872314453125,0.12652588,0.05227661,-0.07424927,-0.2993614673614502,10.237873
Participant_BPF_34,8,0.0060562724,0.07752685546875,0.10739136,0.048706055,-0.058685303,-0.11815651506185532,9.646235
Participant_BPF_34,9,0.0058161346,0.0752685546875,0.093170166,0.048706055,-0.04446411,-0.1318458765745163,8.521197
Participant_BPF_35,3,0.0023660988,0.109326171875,0.051757812,0.02798462,-0.023773193,0.4524611234664917,16.016361
Participant_BPF_35,4,0.002629517,0.11170654296875,0.0652771,0.029174805,-0.036102295,0.09354649484157562,22.096167
Participant_BPF_35,5,0.0025402512,0.1086669921875,0.0652771,0.029174805,-0.036102295,0.010361661203205585,22.952858
Participant_BPF_35,6,0.0024871223,0.10765380859375,0.06594849,0.034088135,-0.03186035,0.5167341828346252,24.438559
Participant_BPF_35,7,0.0024671059,0.1073486328125,0.068847656,0.034088135,-0.03475952,0.4407232105731964,32.370438
Participant_BPF_35,8,0.0020550664,0.11236572265625,0.06655884,0.031799316,-0.03475952,0.29933249950408936,32.620422
Participant_BPF_35,9,0.0021220546,0.11539306640625,0.11416626,0.056762695,-0.057403564,0.7250852584838867,97.76468
Participant_BPF_36,3,0.003439506,0.109326171875,0.1222229,0.060333252,-0.06188965,-0.13776551187038422,40.00408
Participant_BPF_36,4,0.0028538238,0.11077880859375,0.06362915,0.03378296,-0.029846191,-0.35422688722610474,17.08841
Participant_BPF_36,5,0.003190389,0.1112548828125,0.13122559,0.07714844,-0.05407715,0.8032422661781311,58.825825
Participant_BPF_36,6,0.0036426007,0.10841064453125,0.13122559,0.07714844,-0.05407715,0.3651925325393677,46.515614
Participant_BPF_36,7,0.003454116,0.10509033203125,0.08203125,0.036895752,-0.045135498,-0.5203942656517029,25.340204
Participant_BPF_36,8,0.0036490844,0.1103271484375,0.09313965,0.04260254,-0.05053711,-0.2674931585788727,23.495462
Participant_BPF_36,9,0.003749244,0.1102783203125,0.09313965,0.04260254,-0.05053711,-0.1379464566707611,21.29646
Participant_BPF_37,3,0.01625265,0.0884033203125,0.29003906,0.12704468,-0.16299438,-0.4061708450317383,21.084993
Participant_BPF_37,4,0.016194038,0.08760986328125,0.31420898,0.13903809,-0.1751709,-0.3758588135242462,22.088306
Participant_BPF_37,5,0.015481571,0.08687744140625,0.39849854,0.18359375,-0.21490479,-0.21460898220539093,26.840176
Participant_BPF_37,6,0.014585415,0.08597412109375,0.39849854,0.18359375,-0.21490479,-0.2629242241382599,25.7982
Participant_BPF_37,7,0.014804741,0.08726806640625,0.27243042,0.12445068,-0.14797974,-0.27078869938850403,20.363346
Participant_BPF_37,8,0.014374787,0.08841552734375,0.26898193,0.12619019,-0.14279175,-0.24444109201431274,21.813334
Participant_BPF_37,9,0.013325423,0.08668212890625,0.26898193,0.12619019,-0.14279175,-0.1458909511566162,25.965734
Participant_BPF_38,3,0.0071149254,0.09029541015625,0.47402954,0.22741699,-0.24661255,-1.9110149145126343,235.10852
Participant_BPF_38,4,0.004734479,0.09207763671875,0.15975952,0.05847168,-0.10128784,-0.8034313917160034,32.79875
Participant_BPF_38,5,0.0042831907,0.09365234375,0.071380615,0.034942627,-0.03643799,-0.08632906526327133,8.183634
Participant_BPF_38,6,0.004349946,0.0922119140625,0.09408569,0.03475952,-0.059326172,-0.2788983881473541,10.850174
Participant_BPF_38,7,0.004596997,0.09317626953125,0.117614746,0.058288574,-0.059326172,0.03516855835914612,14.31032
Participant_BPF_38,8,0.0044078804,0.093359375,0.09329224,0.058288574,-0.035003662,0.3398049771785736,13.09465
Participant_BPF_38,9,0.0056116185,0.091748046875,0.3720398,0.15740967,-0.21463013,-2.49129056930542,244.49307
Participant_BPF_39,3,0.0057193944,0.08402099609375,0.119018555,0.06097412,-0.058044434,0.07675168663263321,15.777016
Participant_BPF_39,4,0.0051370645,0.0837646484375,0.119018555,0.06097412,-0.058044434,0.09108676761388779,17.242367
Participant_BPF_39,5,0.004559108,0.08212890625,0.073028564,0.03918457,-0.033843994,0.051186755299568176,12.643736
Participant_BPF_39,6,0.00459898,0.08404541015625,0.080718994,0.043640137,-0.037078857,0.08393578231334686,13.4442215
Participant_BPF_39,7,0.0045452504,0.0833740234375,0.080718994,0.043640137,-0.037078857,0.11844682693481445,11.803617
Participant_BPF_39,8,0.0042721117,0.08228759765625,0.061279297,0.030395508,-0.030883789,-0.0479055680334568,10.823886
Participant_BPF_39,9,0.004074446,0.0835205078125,0.06124878,0.03036499,-0.030883789,-0.09493601322174072,11.637572
Participant_BPF_40,3,0.0044268086,0.08814697265625,0.09301758,0.04623413,-0.046783447,0.023439547047019005,13.925711
Participant_BPF_40,4,0.0042854017,0.08966064453125,0.09375,0.046966553,-0.046783447,0.28553512692451477,16.933344
Participant_BPF_40,5,0.0043411935,0.086279296875,0.08404541,0.046966553,-0.037078857,0.285832017660141,17.227776
Participant_BPF_40,6,0.0046721264,0.08551025390625,0.08517456,0.048095703,-0.037078857,0.3618467450141907,15.299198
Participant_BPF_40,7,0.004643249,0.084228515625,0.1043396,0.050872803,-0.053466797,0.060016654431819916,19.803877
Participant_BPF_40,8,0.0045044785,0.08548583984375,0.11929321,0.050872803,-0.06842041,-0.33712777495384216,24.571741
Participant_BPF_40,9,0.0042772354,0.0866455078125,0.11764526,0.049224854,-0.06842041,-0.09910013526678085,19.745218
Participant_BPF_41,3,0.005831069,0.09241943359375,0.25906372,0.1111145,-0.14794922,-0.7234424352645874,71.850914
Participant_BPF_41,4,0.0050446065,0.09276123046875,0.17730713,0.1005249,-0.07678223,0.5795987844467163,37.516167
Participant_BPF_41,5,0.0047928933,0.09014892578125,0.15615845,0.1005249,-0.055633545,0.7904828190803528,35.94165
Participant_BPF_41,6,0.0045314124,0.0900146484375,0.1427002,0.060516357,-0.08218384,-0.5816069841384888,32.6803
Participant_BPF_41,7,0.005414091,0.09134521484375,0.17312622,0.071777344,-0.10134888,-0.9949028491973877,45.93124
Participant_BPF_41,8,0.0051583597,0.094140625,0.17312622,0.071777344,-0.10134888,-0.9015334248542786,47.659042
Participant_BPF_41,9,0.0045060916,0.09447021484375,0.086364746,0.042877197,-0.04348755,0.0069468156434595585,19.591768
Participant_BPF_42,3,0.0058399085,0.11708984375,0.6020813,0.25439453,-0.34768677,-5.262063026428223,542.546
Participant_BPF_42,4,0.0051400205,0.12171630859375,0.6020813,0.25439453,-0.34768677,-5.895351886749268,731.201
Participant_BPF_42,5,0.0033109784,0.119873046875,0.17608643,0.07998657,-0.09609985,-0.9076804518699646,122.79975
Participant_BPF_42,6,0.0025050286,0.11925048828125,0.17608643,0.07998657,-0.09609985,-0.8779987096786499,214.74956
Participant_BPF_42,7,0.0019842717,0.12227783203125,0.034301758,0.01586914,-0.018432617,-0.0877217948436737,15.73295
Participant_BPF_42,8,0.0021088591,0.1236083984375,0.0687561,0.036865234,-0.03189087,0.267869234085083,29.288242
Participant_BPF_42,9,0.0020551279,0.12286376953125,0.0687561,0.036865234,-0.03189087,0.3440539240837097,32.081596
Participant_BPF_43,3,0.0055702315,0.12152099609375,0.5916748,0.23605347,-0.35562134,-7.1832051277160645,853.1019
Participant_BPF_43,4,0.0053320327,0.12271728515625,0.5916748,0.23605347,-0.35562134,-7.585443019866943,916.04034
Participant_BPF_43,5,0.003786375,0.1192626953125,0.08572388,0.041625977,-0.0440979,0.2919885516166687,23.563334
Participant_BPF_43,6,0.0038813867,0.11500244140625,0.11672974,0.06411743,-0.052612305,0.5619730353355408,33.225155
Participant_BPF_43,7,0.0038502577,0.11470947265625,0.11672974,0.06411743,-0.052612305,0.5259287357330322,33.251945
Participant_BPF_43,8,0.0038890564,0.11251220703125,0.11105347,0.060546875,-0.05050659,0.1697196513414383,26.607113
Participant_BPF_43,9,0.0037752122,0.1074951171875,0.11105347,0.060546875,-0.05050659,0.0666934922337532,28.107456
Participant_BPF_44,3,0.0049195066,0.0982177734375,0.42016602,0.23025513,-0.18991089,3.395805597305298,391.6028
Participant_BPF_44,4,0.00641362,0.095703125,0.48672485,0.25823975,-0.2284851,2.923557758331299,324.0458
Participant_BPF_44,5,0.0056931493,0.0940673828125,0.48672485,0.25823975,-0.2284851,2.2751739025115967,377.98227
Participant_BPF_44,6,0.0035947836,0.09112548828125,0.13632202,0.062408447,-0.073913574,-0.7423846125602722,44.7109
Participant_BPF_44,7,0.0028901,0.09755859375,0.04498291,0.023376465,-0.021606445,-0.1852208375930786,7.9872036
Participant_BPF_44,8,0.0033124075,0.1008056640625,0.088134766,0.043762207,-0.04437256,-0.07497132569551468,15.201206
Participant_BPF_44,9,0.0033477799,0.09476318359375,0.088134766,0.043762207,-0.04437256,-0.006065572611987591,15.408823
Participant_BPF_45,3,0.0059555713,0.08284912109375,0.2735901,0.12966919,-0.1439209,-0.6988420486450195,76.288216
Participant_BPF_45,4,0.004751364,0.08524169921875,0.13604736,0.074035645,-0.06201172,0.1964697241783142,34.74953
Participant_BPF_45,5,0.0043051867,0.08380126953125,0.12670898,0.056549072,-0.07015991,-0.5199428200721741,33.420048
Participant_BPF_45,6,0.0043507763,0.08604736328125,0.12670898,0.056549072,-0.07015991,-0.43702682852745056,35.523087
Participant_BPF_45,7,0.006910406,0.0895263671875,0.2571106,0.15014648,-0.10696411,0.8109281063079834,48.849705
Participant_BPF_45,8,0.0066487924,0.089013671875,0.2571106,0.15014648,-0.10696411,0.8754106760025024,52.31623
Participant_BPF_45,9,0.0046371496,0.09190673828125,0.1430664,0.059173584,-0.08389282,-0.48278558254241943,39.220654
Participant_BPF_46,3,0.004584448,0.08114013671875,0.12832642,0.07513428,-0.05319214,0.9884435534477234,24.9733
Participant_BPF_46,4,0.0060541006,0.08375244140625,0.2088623,0.08453369,-0.12432861,-0.4671105444431305,36.23592
Participant_BPF_46,5,0.0058291564,0.0830322265625,0.2088623,0.08453369,-0.12432861,-0.5222022533416748,38.59348
Participant_BPF_46,6,0.003387849,0.0790283203125,0.08514404,0.040924072,-0.04421997,0.5242416262626648,31.031979
Participant_BPF_46,7,0.0036606665,0.079833984375,0.12435913,0.08013916,-0.04421997,1.575413703918457,51.19484
Participant_BPF_46,8,0.0035347976,0.0822021484375,0.12210083,0.08013916,-0.04196167,1.7550910711288452,52.592236
Participant_BPF_46,9,0.003497179,0.08017578125,0.068878174,0.039611816,-0.029266357,0.8437867760658264,27.55688
Participant_BPF_47,3,0.0038772568,0.109423828125,0.11062622,0.05102539,-0.05960083,-1.6610218286514282,45.46406
Participant_BPF_47,4,0.004041898,0.10823974609375,0.09918213,0.0395813,-0.05960083,-2.328864574432373,49.463078
Participant_BPF_47,5,0.004612386,0.1080322265625,0.104888916,0.048980713,-0.055908203,-1.7781744003295898,37.189327
Participant_BPF_47,6,0.004997133,0.11236572265625,0.123168945,0.055389404,-0.06777954,-1.2083910703659058,31.22192
Participant_BPF_47,7,0.004338105,0.11434326171875,0.123168945,0.055389404,-0.06777954,-1.4525154829025269,36.18103
Participant_BPF_47,8,0.003566706,0.11187744140625,0.07733154,0.031829834,-0.04550171,-2.0366287231445312,35.070312
Participant_BPF_47,9,0.003573839,0.107666015625,0.078125,0.031036377,-0.047088623,-1.9824509620666504,35.1308
Participant_BPF_48,3,0.0039232685,0.09930419921875,0.13952637,0.0569458,-0.08258057,-0.665174663066864,38.766792
Participant_BPF_48,4,0.0041037374,0.09915771484375,0.1737976,0.09121704,-0.08258057,0.15258532762527466,61.73359
Participant_BPF_48,5,0.003880107,0.099658203125,0.15338135,0.09121704,-0.062164307,0.922342836856842,61.361702
Participant_BPF_48,6,0.0040729283,0.0966064453125,0.22772217,0.08786011,-0.13986206,-3.230527639389038,177.67787
Participant_BPF_48,7,0.003888219,0.098974609375,0.22772217,0.08786011,-0.13986206,-3.7896692752838135,201.28705
Participant_BPF_48,8,0.003561244,0.10250244140625,0.12020874,0.07098389,-0.049224854,0.5038139820098877,33.209076
Participant_BPF_48,9,0.0036625913,0.1041748046875,0.12020874,0.07098389,-0.049224854,0.4514712393283844,31.208767
Participant_BPF_49,3,0.0066639083,0.07769775390625,0.13076782,0.062194824,-0.068573,-0.1410571187734604,18.271408
Participant_BPF_49,4,0.006501208,0.08001708984375,0.11520386,0.05657959,-0.058624268,-0.05517430603504181,17.765697
Participant_BPF_49,5,0.0073683546,0.08177490234375,0.14639282,0.07589722,-0.070495605,-0.05578194558620453,15.999634
Participant_BPF_49,6,0.0075243684,0.07872314453125,0.14639282,0.07589722,-0.070495605,-0.07068152725696564,16.361393
Participant_BPF_49,7,0.0069114626,0.07672119140625,0.11895752,0.058776855,-0.060180664,0.05311137065291405,18.072563
Participant_BPF_49,8,0.007120943,0.0800537109375,0.11895752,0.058776855,-0.060180664,0.03218301385641098,16.592213
Participant_BPF_49,9,0.0069034323,0.08043212890625,0.116485596,0.05633545,-0.060150146,-0.04377802461385727,16.659203
Participant_BPF_50,3,0.006972787,0.08585205078125,0.21868896,0.096710205,-0.12197876,-0.3486449420452118,27.599346
Participant_BPF_50,4,0.006554134,0.08502197265625,0.09616089,0.047058105,-0.049102783,0.0034508099779486656,10.023912
Participant_BPF_50,5,0.006378944,0.08397216796875,0.111694336,0.06289673,-0.048797607,-0.13929198682308197,11.593655
Participant_BPF_50,6,0.0065070475,0.0862060546875,0.11227417,0.06289673,-0.04937744,-0.20711493492126465,11.744117
Participant_BPF_50,7,0.0067829103,0.08363037109375,0.112701416,0.050201416,-0.0625,-0.17693641781806946,10.634149
Participant_BPF_50,8,0.0069164475,0.08402099609375,0.112701416,0.050201416,-0.0625,-0.24526432156562805,10.358159
Participant_BPF_50,9,0.006862412,0.08594970703125,0.14398193,0.07611084,-0.067871094,-0.1423863023519516,14.026592
Participant_BPF_51,3,0.009953333,0.10235595703125,0.526001,0.26312256,-0.26287842,0.45148786902427673,110.848915
Participant_BPF_51,4,0.009214918,0.10589599609375,0.526001,0.26312256,-0.26287842,0.45116856694221497,119.62257
Participant_BPF_51,5,0.00490143,0.10179443359375,0.22802734,0.13677979,-0.09124756,2.142082929611206,131.20348
Participant_BPF_51,6,0.0034901449,0.10128173828125,0.22802734,0.13677979,-0.09124756,2.8021106719970703,282.6307
Participant_BPF_51,7,0.0026596352,0.10177001953125,0.11740112,0.051818848,-0.065582275,-0.6035174131393433,67.821815
Participant_BPF_51,8,0.003001329,0.0998291015625,0.11740112,0.051818848,-0.065582275,-0.43116068840026855,50.03162
Participant_BPF_51,9,0.002979735,0.09736328125,0.07623291,0.040252686,-0.035980225,-0.18751399219036102,23.599653
Participant_BPF_52,3,0.005936087,0.0826416015625,0.102630615,0.049194336,-0.05343628,0.05052167922258377,9.899338
Participant_BPF_52,4,0.006340553,0.081591796875,0.17825317,0.078063965,-0.10018921,-0.16839565336704254,18.813572
Participant_BPF_52,5,0.006867471,0.07977294921875,0.1873169,0.087127686,-0.10018921,-0.15477609634399414,25.436996
Participant_BPF_52,6,0.0064668106,0.08009033203125,0.18048096,0.087127686,-0.09335327,-0.039624616503715515,21.83375
Participant_BPF_52,7,0.005877831,0.08236083984375,0.11483765,0.059509277,-0.05532837,-0.0001076864282367751,11.556538
Participant_BPF_52,8,0.006225698,0.0815673828125,0.11755371,0.06222534,-0.05532837,-0.010109984315931797,12.860763
Participant_BPF_52,9,0.006604129,0.0799560546875,0.11477661,0.06222534,-0.05255127,-0.05232673138380051,9.425852
Participant_BPF_53,3,0.005971676,0.09951171875,0.26153564,0.15982056,-0.10171509,0.8443516492843628,85.08631
Participant_BPF_53,4,0.005536565,0.10076904296875,0.24130249,0.1232605,-0.11804199,0.5151180028915405,83.817184
Participant_BPF_53,5,0.0050308537,0.1018310546875,0.24130249,0.1232605,-0.11804199,0.7066894173622131,107.70832
Participant_BPF_53,6,0.004381602,0.10341796875,0.09106445,0.045043945,-0.046020508,0.07793553173542023,21.049316
Participant_BPF_53,7,0.004284494,0.10306396484375,0.09277344,0.045043945,-0.047729492,0.180074542760849,23.872866
Participant_BPF_53,8,0.0049308585,0.102490234375,0.18856812,0.09555054,-0.09301758,0.3734286427497864,61.556877
Participant_BPF_53,9,0.00588053,0.10543212890625,0.24182129,0.13388062,-0.107940674,0.7541554570198059,72.97844
Participant_BPF_54,3,0.0018911229,0.11153564453125,0.12701416,0.068359375,-0.058654785,1.082334280014038,254.82889
Participant_BPF_54,4,0.0017624575,0.10791015625,0.09512329,0.048095703,-0.047027588,-0.05927927419543266,152.32013
Participant_BPF_54,5,0.0016709985,0.1032470703125,0.10284424,0.05581665,-0.047027588,1.301421880722046,167.08939
Participant_BPF_54,6,0.0015572023,0.10384521484375,0.09146118,0.05581665,-0.03564453,2.5363001823425293,168.76642
Participant_BPF_54,7,0.0013383115,0.1052978515625,0.03817749,0.018066406,-0.020111084,-0.4404805302619934,22.44756
Participant_BPF_54,8,0.0012466271,0.106005859375,0.025238037,0.012268066,-0.012969971,-0.08040113002061844,14.13905
Participant_BPF_54,9,0.0012248164,0.1051025390625,0.025238037,0.012268066,-0.012969971,0.08831522613763809,12.999936
Participant_BPF_55,3,0.0096895415,0.08212890625,0.16311646,0.07247925,-0.09063721,-0.876522421836853,16.586163
Participant_BPF_55,4,0.009604829,0.08101806640625,0.16186523,0.07247925,-0.08938599,-0.8575471639633179,17.089357
Participant_BPF_55,5,0.009214152,0.08157958984375,0.15258789,0.06350708,-0.08908081,-0.7027332186698914,16.12308
Participant_BPF_55,6,0.009206383,0.0827880859375,0.14761353,0.06350708,-0.084106445,-0.5751014947891235,15.579151
Participant_BPF_55,7,0.009005231,0.083154296875,0.14498901,0.05871582,-0.08627319,-0.7971673011779785,17.439775
Participant_BPF_55,8,0.009208737,0.08453369140625,0.23553467,0.14611816,-0.089416504,-0.37444382905960083,24.83383
Participant_BPF_55,9,0.009302127,0.08712158203125,0.2758484,0.15991211,-0.11593628,0.0581178292632103,35.579735
Participant_BPF_56,3,0.0033824653,0.11224365234375,0.2843933,0.16348267,-0.120910645,4.140465259552002,399.513
Participant_BPF_56,4,0.0036581077,0.10821533203125,0.2843933,0.16348267,-0.120910645,3.2600111961364746,334.4996
Participant_BPF_56,5,0.0031639668,0.1068359375,0.1876831,0.11254883,-0.07513428,1.467091679573059,191.00742
Participant_BPF_56,6,0.0031689063,0.11025390625,0.18057251,0.11254883,-0.06802368,1.968553900718689,183.28989
Participant_BPF_56,7,0.0027916117,0.10902099609375,0.11303711,0.0491333,-0.06390381,-0.7683074474334717,74.87632
Participant_BPF_56,8,0.0022874551,0.10687255859375,0.097076416,0.04647827,-0.050598145,-0.3524055778980255,48.41229
Participant_BPF_56,9,0.002087272,0.10731201171875,0.046447754,0.022613525,-0.023834229,-0.10367105156183243,6.073248
Participant_BPF_57,3,0.005466035,0.10914306640625,0.6078186,0.34692383,-0.26089478,6.98410701751709,722.6657
Participant_BPF_57,4,0.003542853,0.1053955078125,0.12783813,0.07928467,-0.048553467,1.1478393077850342,53.43196
Participant_BPF_57,5,0.0036156892,0.1024658203125,0.10525513,0.055877686,-0.04937744,0.11962255090475082,35.72783
Participant_BPF_57,6,0.0034391605,0.1044677734375,0.17953491,0.10461426,-0.074920654,1.3471794128417969,110.1532
Participant_BPF_57,7,0.003207293,0.1043701171875,0.17953491,0.10461426,-0.074920654,2.1022138595581055,141.33179
Participant_BPF_57,8,0.00303713,0.10426025390625,0.0914917,0.040527344,-0.050964355,-0.127052903175354,33.818264
Participant_BPF_57,9,0.003051668,0.10435791015625,0.0914917,0.040527344,-0.050964355,-0.3574674427509308,34.96174
Participant_BPF_58,3,0.002725305,0.1007568359375,0.15447998,0.080444336,-0.074035645,1.5457558631896973,156.42307
Participant_BPF_58,4,0.0022676983,0.0998046875,0.15447998,0.080444336,-0.074035645,1.5300939083099365,217.667
Participant_BPF_58,5,0.0015951436,0.09993896484375,0.045959473,0.025054932,-0.020904541,-0.20829224586486816,20.592436
Participant_BPF_58,6,0.0018484484,0.09873046875,0.061340332,0.03668213,-0.024658203,0.6484824419021606,33.735115
Participant_BPF_58,7,0.0020034886,0.09896240234375,0.061340332,0.03668213,-0.024658203,0.6301943063735962,29.042774
Participant_BPF_58,8,0.0019496887,0.10513916015625,0.03982544,0.022521973,-0.017303467,-0.10591819137334824,12.254878
Participant_BPF_58,9,0.001802928,0.10419921875,0.0289917,0.013885498,-0.015106201,-0.3600601255893707,10.478901
Participant_BPF_59,3,0.0061819768,0.09630126953125,0.15332031,0.086517334,-0.06680298,0.26331469416618347,16.766275
Participant_BPF_59,4,0.004278854,0.09351806640625,0.09194946,0.047668457,-0.044281006,-0.18748828768730164,23.252275
Participant_BPF_59,5,0.004214292,0.09398193359375,0.08319092,0.045043945,-0.038146973,-0.08711371570825577,18.422922
Participant_BPF_59,6,0.005061279,0.0969970703125,0.109069824,0.04925537,-0.059814453,-0.1561737060546875,17.522917
Participant_BPF_59,7,0.0052411472,0.0998291015625,0.12261963,0.052093506,-0.07052612,-0.2806072235107422,19.304995
Participant_BPF_59,8,0.004650659,0.1008056640625,0.12261963,0.052093506,-0.07052612,-0.2788720726966858,21.0932
Participant_BPF_59,9,0.004647024,0.09793701171875,0.100494385,0.060760498,-0.039733887,-0.1686050146818161,19.347263
Participant_BPF_60,3,0.0033754278,0.112890625,0.07940674,0.042999268,-0.03640747,0.266838401556015,11.616799
Participant_BPF_60,4,0.003429798,0.11011962890625,0.08703613,0.050628662,-0.03640747,0.3311186134815216,13.276073
Participant_BPF_60,5,0.003450223,0.11082763671875,0.10421753,0.050628662,-0.053588867,0.1614750176668167,23.570717
Participant_BPF_60,6,0.0035262287,0.114892578125,0.11126709,0.057678223,-0.053588867,0.09550832211971283,26.624813
Participant_BPF_60,7,0.0032116182,0.1170166015625,0.10668945,0.057678223,-0.04901123,0.2689164876937866,19.328753
Participant_BPF_60,8,0.003253969,0.11448974609375,0.09786987,0.042175293,-0.05569458,-0.36413633823394775,27.52613
Participant_BPF_60,9,0.0038967237,0.10867919921875,0.17156982,0.0965271,-0.075042725,0.7062371373176575,59.816437
Participant_BPF_61,3,0.007250662,0.1209228515625,0.38354492,0.17593384,-0.20761108,-0.48108774423599243,183.88492
Participant_BPF_61,4,0.004560535,0.12501220703125,0.38354492,0.17593384,-0.20761108,-0.39054545760154724,368.58432
Participant_BPF_61,5,0.0025454625,0.1261962890625,0.07336426,0.037200928,-0.03616333,0.1261271834373474,33.764954
Participant_BPF_61,6,0.0032204322,0.129150390625,0.27929688,0.1211853,-0.15811157,-1.5115151405334473,404.72162
Participant_BPF_61,7,0.0034275942,0.13262939453125,0.27929688,0.1211853,-0.15811157,-1.3366551399230957,351.4755
Participant_BPF_61,8,0.0024406817,0.1376708984375,0.10055542,0.05053711,-0.05001831,0.2533295452594757,63.920464
Participant_BPF_61,9,0.0021034635,0.13740234375,0.06472778,0.035949707,-0.028778076,0.11902555078268051,24.483452
Participant_BPF_62,3,0.0040862383,0.1124755859375,0.30142212,0.12420654,-0.17721558,-5.8343892097473145,382.93704
Participant_BPF_62,4,0.0023352026,0.1119384765625,0.13726807,0.07815552,-0.05911255,2.7563483715057373,176.46617
Participant_BPF_62,5,0.0022341267,0.11591796875,0.1298523,0.061523438,-0.06832886,0.9504329562187195,168.96162
Participant_BPF_62,6,0.0018951552,0.11724853515625,0.1298523,0.061523438,-0.06832886,-0.21660616993904114,229.79211
Participant_BPF_62,7,0.0016598224,0.11654052734375,0.030944824,0.017486572,-0.013458252,0.16958864033222198,14.579405
Participant_BPF_62,8,0.0018180546,0.11300048828125,0.042022705,0.02444458,-0.017578125,0.333783358335495,17.540949
Participant_BPF_62,9,0.0020566946,0.1140625,0.1026001,0.055114746,-0.04748535,0.7106204628944397,92.476395
Participant_BPF_63,3,0.005705877,0.11490478515625,0.29077148,0.12567139,-0.1651001,-1.2977498769760132,100.45507
Participant_BPF_63,4,0.0057586227,0.11546630859375,0.3140564,0.15582275,-0.15823364,-0.6501730680465698,108.611
Participant_BPF_63,5,0.0068618977,0.112158203125,0.59121704,0.2795105,-0.31170654,-2.6406381130218506,436.8436
Participant_BPF_63,6,0.005809056,0.1127685546875,0.59121704,0.2795105,-0.31170654,-3.3723816871643066,675.98285
Participant_BPF_63,7,0.004970922,0.11734619140625,0.18423462,0.06890869,-0.11532593,-0.64857417345047,52.571148
Participant_BPF_63,8,0.0048197643,0.11734619140625,0.18423462,0.06890869,-0.11532593,-0.8186087012290955,55.214478
Participant_BPF_63,9,0.0045553194,0.1150634765625,0.20532227,0.10925293,-0.096069336,0.4546847939491272,59.372787
Participant_BPF_64,3,0.005435753,0.10982666015625,0.3784485,0.16363525,-0.21481323,-1.6930478811264038,195.93506
Participant_BPF_64,4,0.0053589614,0.1068115234375,0.3784485,0.16363525,-0.21481323,-1.5467606782913208,208.29881
Participant_BPF_64,5,0.0048763594,0.10650634765625,0.24069214,0.114868164,-0.12582397,-0.7633618712425232,85.416435
Participant_BPF_64,6,0.0041290047,0.108447265625,0.20800781,0.08218384,-0.12582397,-1.557629108428955,104.052155
Participant_BPF_64,7,0.004345212,0.1101318359375,0.15548706,0.07748413,-0.07800293,-0.39639174938201904,44.473347
Participant_BPF_64,8,0.00461148,0.111279296875,0.15548706,0.07748413,-0.07800293,-0.21957488358020782,39.155933
Participant_BPF_64,9,0.0039150165,0.11097412109375,0.11276245,0.05908203,-0.05368042,0.014267733320593834,19.47916
Participant_BPF_65,3,0.00574427,0.091455078125,0.37805176,0.18746948,-0.19058228,-0.42258694767951965,215.21027
Participant_BPF_65,4,0.005559907,0.08924560546875,0.37805176,0.18746948,-0.19058228,-0.39376306533813477,235.98985
Participant_BPF_65,5,0.004806859,0.09049072265625,0.10586548,0.055603027,-0.05026245,0.31780120730400085,22.829018
Participant_BPF_65,6,0.004620025,0.095556640625,0.10839844,0.058135986,-0.05026245,0.4853491485118866,23.008913
Participant_BPF_65,7,0.004937392,0.09600830078125,0.11709595,0.06732178,-0.04977417,1.1216981410980225,27.748806
Participant_BPF_65,8,0.0050108656,0.09422607421875,0.11691284,0.06732178,-0.049591064,1.106343388557434,27.673489
Participant_BPF_65,9,0.0050739683,0.09534912109375,0.11935425,0.06661987,-0.052734375,0.8799391984939575,26.385702
Participant_BPF_66,3,0.006057153,0.095068359375,0.11465454,0.06201172,-0.052642822,0.04918671399354935,5.873493
Participant_BPF_66,4,0.0060091987,0.09615478515625,0.14968872,0.074798584,-0.07489014,-0.12297163903713226,12.009184
Participant_BPF_66,5,0.005938503,0.09854736328125,0.14968872,0.074798584,-0.07489014,-0.08204890042543411,12.703429
Participant_BPF_66,6,0.0057253465,0.098095703125,0.3164673,0.16192627,-0.15454102,0.7777244448661804,96.87848
Participant_BPF_66,7,0.005980161,0.0964111328125,0.3164673,0.16192627,-0.15454102,0.6180052161216736,93.87747
Participant_BPF_66,8,0.0055497494,0.098876953125,0.17080688,0.08087158,-0.0899353,0.017163168638944626,18.64028
Participant_BPF_66,9,0.00581493,0.101123046875,0.3380432,0.16589355,-0.17214966,0.33523470163345337,126.73631
Participant_BPF_67,3,0.007796739,0.0776611328125,0.13330078,0.059326172,-0.07397461,-0.6830450892448425,10.196842
