participant,segment,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectrum_skewness,spectrum_kurtosis
Participant_BPF_37,3,116.0144232346582,72.9903181177818,173.8525390625,0.00019964334,4.110797882080078,21.3688
Participant_BPF_37,4,118.80367145096973,79.2129092746505,182.421875,0.0016797408,4.333437919616699,23.683533
Participant_BPF_37,5,118.07666641311,75.66226837803097,178.0029296875,0.00055235,4.042761325836182,20.22695
Participant_BPF_37,6,119.50997928625142,79.13290506548717,184.130859375,0.004838003,4.0124192237854,19.64949
Participant_BPF_37,7,108.65612985344846,68.43531195025928,157.8369140625,0.00013270958,4.266212463378906,22.553955
Participant_BPF_37,8,111.55111240755858,70.02415357978346,164.7216796875,0.00030573102,4.181357383728027,21.460985
Participant_BPF_37,9,113.06535699718731,74.20380027377114,166.2353515625,0.000489303,4.104549884796143,20.616205
Participant_BPF_38,3,133.76044416174977,80.83177620985978,204.345703125,0.00038929904,2.9505529403686523,10.50808
Participant_BPF_38,4,131.08034289023126,83.11399341940428,197.998046875,0.0006266988,3.414841413497925,14.975466
Participant_BPF_38,5,128.7639296581346,81.52133771070002,192.87109375,0.00047796746,3.577179193496704,15.908709
Participant_BPF_38,6,132.72260176190588,86.69655845898475,201.7578125,0.0014157213,3.5519819259643555,15.228083
Participant_BPF_38,7,135.02607484436413,84.87102185829185,207.666015625,0.0005186768,3.4119069576263428,14.753126
Participant_BPF_38,8,136.83411601271706,89.24247430902608,211.03515625,0.0012397192,3.3226163387298584,13.59593
Participant_BPF_38,9,132.79624305457315,86.74645987505212,207.6904296875,0.00075195776,3.7254514694213867,16.435616
Participant_BPF_39,3,121.92309285020272,89.58305263975414,196.8505859375,0.00039083353,4.835464000701904,28.85168
Participant_BPF_39,4,120.19643299716135,90.2590291150906,194.1162109375,0.0009548746,5.028792858123779,31.106945
Participant_BPF_39,5,112.23521878580479,82.3515951364376,173.1689453125,0.0003121484,5.3712687492370605,34.725643
Participant_BPF_39,6,115.48272801285434,86.9243913171673,178.4912109375,0.0006269969,4.908545017242432,28.915474
Participant_BPF_39,7,116.45871051601759,83.33315345576969,182.6171875,0.00042364822,4.735640525817871,27.769234
Participant_BPF_39,8,114.65008825645714,82.50995425178193,180.517578125,0.00036726723,5.079870700836182,33.01731
Participant_BPF_39,9,112.98930518136945,82.72085099554802,178.076171875,0.0003394239,5.211894512176514,33.017277
Participant_BPF_40,3,132.41972691267554,90.23700472004387,209.1064453125,0.00062859355,3.9439969062805176,20.420843
Participant_BPF_40,4,134.22187790544203,91.50845371354822,209.7412109375,0.00093015365,3.9092514514923096,20.569704
Participant_BPF_40,5,128.31669066934364,90.49872903652756,198.6328125,0.000699015,4.200126647949219,21.705545
Participant_BPF_40,6,126.23406104906061,88.38195500068477,197.4365234375,0.00066873047,4.402350425720215,23.898643
Participant_BPF_40,7,124.3196271805975,86.48400447685863,193.0419921875,0.00059131393,4.226081848144531,21.779278
Participant_BPF_40,8,128.85755965651288,90.77328689857032,201.4404296875,0.0011149875,4.085223197937012,22.087156
Participant_BPF_40,9,123.79573845084815,87.04261481814515,193.7255859375,0.00070258713,4.348168849945068,25.624367
Participant_BPF_41,3,120.34012177463542,79.64377561315898,183.0322265625,0.00039559478,3.7498199939727783,17.617363
Participant_BPF_41,4,121.762703264632,80.72974006757508,183.7890625,0.0004945999,3.7263128757476807,17.459099
Participant_BPF_41,5,116.91579367547811,76.20854124122704,176.8310546875,0.00031940106,4.048555374145508,21.131807
Participant_BPF_41,6,110.00868395311554,75.824562075979,163.0126953125,0.0003052894,4.228728294372559,22.843721
Participant_BPF_41,7,118.12347487923007,77.44122660371923,178.2470703125,0.0003429802,3.7163243293762207,17.300306
Participant_BPF_41,8,117.46409289032412,80.94196200662287,176.5625,0.000598517,4.014708518981934,20.744774
Participant_BPF_41,9,109.35958983776024,77.36193059781158,161.1328125,0.00096773665,4.787309169769287,28.015121
Participant_BPF_42,3,144.6955375253849,82.21046975698724,211.6943359375,0.0006808074,2.3630404472351074,5.346406
Participant_BPF_42,4,141.46081982687778,82.3795604105837,207.373046875,0.00063792145,2.2272515296936035,4.4650407
Participant_BPF_42,5,139.9750530290974,84.44306076600344,207.1533203125,0.0012541941,2.674048900604248,7.3922157
Participant_BPF_42,6,132.22975332237337,84.5667124226911,197.607421875,0.0007741932,2.783958911895752,8.938312
Participant_BPF_42,7,127.5227865792729,89.75278964168024,191.357421875,0.0015086166,4.583752632141113,28.79803
Participant_BPF_42,8,127.67638244383593,86.66918232552248,191.5283203125,0.000764871,3.9932947158813477,22.589067
Participant_BPF_42,9,130.25844075885698,89.73399556008569,194.8974609375,0.0011120422,3.9880473613739014,21.908623
Participant_BPF_43,3,146.11067942400143,89.57603716470551,221.8994140625,0.0008513991,2.084876775741577,3.4440331
Participant_BPF_43,4,146.91139995996886,91.7445251213156,222.4853515625,0.0009834808,2.1037843227386475,3.6451607
Participant_BPF_43,5,143.65906219289695,91.02076212362621,221.6064453125,0.0008697612,3.427729606628418,14.231209
Participant_BPF_43,6,143.04744583185374,88.71577999936468,217.529296875,0.00077669794,3.2756314277648926,13.279484
Participant_BPF_43,7,141.4440632295314,88.03189207838861,215.91796875,0.0010660493,3.2903735637664795,13.304598
Participant_BPF_43,8,138.77282665923983,82.80049577559886,215.52734375,0.0005478059,3.3780064582824707,13.736002
Participant_BPF_43,9,142.42119338087028,88.88334352588052,221.728515625,0.002774292,3.285809278488159,12.895155
Participant_BPF_44,3,139.42260093546938,96.85588628707386,220.9228515625,0.00096649805,2.7845020294189453,9.210865
Participant_BPF_44,4,140.16012153968214,92.47348299871912,220.99609375,0.0010465642,2.8771860599517822,9.396494
Participant_BPF_44,5,131.0186986264764,86.31334660397104,210.3271484375,0.0005404934,3.051088333129883,11.330645
Participant_BPF_44,6,123.89209615131794,91.27700056942402,204.39453125,0.00066529046,3.8982837200164795,18.655745
Participant_BPF_44,7,125.54463558954505,95.39206818089187,208.8623046875,0.00102792,4.393174648284912,24.86398
Participant_BPF_44,8,131.7121513280817,98.03101160390057,217.9931640625,0.0024369147,3.841111421585083,18.74075
Participant_BPF_44,9,127.37793637684308,92.8474075110529,212.1337890625,0.00070832967,3.9930660724639893,20.772089
Participant_BPF_45,3,129.58864065087158,80.68115516102746,198.1201171875,0.00057273684,3.4260995388031006,14.812223
Participant_BPF_45,4,126.48797730871351,79.56638635132121,191.6015625,0.0005685735,3.7734756469726562,17.292831
Participant_BPF_45,5,126.65474506265048,78.62221451184075,191.4794921875,0.00065048184,3.650538444519043,16.685883
Participant_BPF_45,6,127.49202319196336,82.5056362081765,192.87109375,0.00066697964,3.626762866973877,15.397606
Participant_BPF_45,7,136.00666490325455,87.91712931530319,205.76171875,0.0013882922,3.338386297225952,13.171715
Participant_BPF_45,8,138.16458187502946,84.76733808311073,209.6435546875,0.000796872,3.2166478633880615,12.095311
Participant_BPF_45,9,141.94722675010928,88.72354603808114,217.1630859375,0.0018818155,3.018134593963623,10.860808
Participant_BPF_46,3,120.02873245363291,81.27033058095283,184.8876953125,0.0005829617,4.1350178718566895,20.566523
Participant_BPF_46,4,125.09045234819169,85.4909551384579,200.9521484375,0.0037119216,4.39138126373291,26.380024
Participant_BPF_46,5,120.43164792541111,79.26197996621529,186.5966796875,0.00064953486,4.255198955535889,24.57565
Participant_BPF_46,6,114.7796927549264,76.19525619634616,178.3203125,0.0003603052,4.235776424407959,21.409601
Participant_BPF_46,7,116.30242167882489,79.04871016741234,179.150390625,0.0005364258,4.080955505371094,20.509943
Participant_BPF_46,8,117.2384012522385,76.35136861034678,177.9296875,0.00037548653,3.9943411350250244,19.554924
Participant_BPF_46,9,115.71826868868679,77.97634380428761,175.927734375,0.0005205447,4.13040828704834,19.731928
Participant_BPF_47,3,141.90784402374948,79.73279113607487,204.9560546875,0.0021425078,3.032496690750122,9.9716015
Participant_BPF_47,4,134.8771065625063,73.37167760677241,193.5791015625,0.00048261695,3.2378554344177246,11.911115
Participant_BPF_47,5,140.4321391754484,77.71744995106874,204.98046875,0.0038756565,2.9220757484436035,9.084736
Participant_BPF_47,6,142.26834875891453,72.33195069030619,203.955078125,0.00034438033,2.8480899333953857,8.691869
Participant_BPF_47,7,147.13078541727052,82.68641410111874,218.5302734375,0.008313851,3.0368518829345703,10.543941
Participant_BPF_47,8,136.83113420044205,75.41620356939738,196.7529296875,0.00045749577,3.339586019515991,13.084753
Participant_BPF_47,9,135.02762050667792,76.36786161827493,195.2880859375,0.0005778881,3.3326468467712402,12.517938
Participant_BPF_48,3,136.8448961560361,89.37871900119724,217.138671875,0.00083441817,3.8195033073425293,20.298182
Participant_BPF_48,4,131.8252042148687,86.85500284730392,205.8349609375,0.0009666191,3.5578763484954834,16.284578
Participant_BPF_48,5,123.57738338456943,80.04783792002914,189.74609375,0.0005106654,3.8341851234436035,18.27272
Participant_BPF_48,6,126.07832636484326,85.47776018453388,196.9482421875,0.0018845781,3.1769425868988037,12.8881855
Participant_BPF_48,7,124.65733807612233,83.12773105394339,194.23828125,0.0005828248,3.213437795639038,13.342152
Participant_BPF_48,8,126.08470688095954,82.81530933061421,195.703125,0.0006705204,4.258431434631348,23.963036
Participant_BPF_48,9,123.00624385235434,80.36292393060042,186.03515625,0.00073981413,4.35916805267334,24.604507
Participant_BPF_49,3,117.75125601117345,80.24475989719659,191.9677734375,0.00026078516,5.055510997772217,32.30308
Participant_BPF_49,4,121.59512622667421,82.19357596476114,203.4912109375,0.00027051265,4.9183573722839355,30.326473
Participant_BPF_49,5,123.37719150042258,87.37284662614088,205.2490234375,0.00051792926,4.800036430358887,28.869478
Participant_BPF_49,6,119.65605959982182,83.5802226796582,195.4345703125,0.00034328125,4.851491928100586,29.430447
Participant_BPF_49,7,118.91252486175185,83.06922468005155,194.7265625,0.00035478867,5.0876922607421875,31.73679
Participant_BPF_49,8,121.03312062877532,82.72469279903763,201.025390625,0.00032101732,4.770160675048828,27.747301
Participant_BPF_49,9,121.01247873575747,81.76860600436405,198.779296875,0.00026786735,4.80852746963501,29.24282
Participant_BPF_50,3,121.25679756080095,80.89680188251245,189.94140625,0.0003584205,4.41986083984375,24.460299
Participant_BPF_50,4,120.5580160755429,80.74409738561216,190.1123046875,0.00034162536,4.809807300567627,29.78674
Participant_BPF_50,5,118.86937626646412,78.69830429669568,186.0107421875,0.00029563127,4.805227756500244,30.045845
Participant_BPF_50,6,117.10633194177254,77.98163577797978,183.2275390625,0.00026813173,4.838443756103516,29.058495
Participant_BPF_50,7,120.0337057697283,81.35392256179475,191.3330078125,0.0004165262,4.957301616668701,31.053886
Participant_BPF_50,8,119.52634676300136,82.85881438249878,188.037109375,0.000441387,4.928552627563477,30.662426
Participant_BPF_50,9,121.80533276488396,82.45404855864663,188.7939453125,0.00054051075,4.701798915863037,28.788702
Participant_BPF_51,3,154.12095736421773,84.71323599477735,228.6376953125,0.00071566034,2.599031925201416,6.9727335
Participant_BPF_51,4,153.58196607746987,86.33539954880317,229.8828125,0.0009631187,2.6045660972595215,7.125332
Participant_BPF_51,5,140.06549773561756,81.10483621649351,207.568359375,0.000639122,3.18365740776062,11.445938
Participant_BPF_51,6,138.34001672262752,86.52251212007135,207.666015625,0.0012386305,2.98960280418396,9.633354
Participant_BPF_51,7,135.29949746425004,87.52224424354581,202.5390625,0.001069154,3.1852188110351562,11.701318
Participant_BPF_51,8,134.2790927327256,85.65977187941489,198.8525390625,0.0009214535,3.116556167602539,10.912951
Participant_BPF_51,9,132.9383045944577,83.22699956369452,197.265625,0.00067833764,3.454058885574341,14.226995
Participant_BPF_52,3,113.63754987525809,84.20664864344863,173.5107421875,0.0004709856,4.536137104034424,24.07528
Participant_BPF_52,4,111.8210052481015,80.50509401867149,167.529296875,0.00024880652,4.341829776763916,22.253511
Participant_BPF_52,5,108.21943079962125,78.1840396700023,155.0048828125,0.00027221715,4.584334373474121,26.40852
Participant_BPF_52,6,103.52731611525851,76.34544141539138,145.21484375,0.00026337753,4.68485164642334,25.448984
Participant_BPF_52,7,105.95429785887836,80.77720458862925,150.9033203125,0.00053916586,5.142341613769531,34.074284
Participant_BPF_52,8,104.85148111640038,75.53273052769711,146.6064453125,0.0003513366,4.566533088684082,24.251911
Participant_BPF_52,9,103.02514272687881,76.52314854660143,144.189453125,0.00034875673,4.715469837188721,26.036
Participant_BPF_53,3,135.1810578657308,76.90383443625846,205.2734375,0.00037037305,2.9115490913391113,9.584526
Participant_BPF_53,4,138.784909435178,79.962924264522,209.1064453125,0.0005329819,2.565288782119751,6.942257
Participant_BPF_53,5,137.34070901571013,77.10328455066993,205.126953125,0.0004382243,2.5240073204040527,6.8622904
Participant_BPF_53,6,135.69926996883856,80.56150484244851,200.5126953125,0.0012568778,3.127671480178833,11.004945
Participant_BPF_53,7,136.54930894084137,77.06904710042886,200.390625,0.00048689605,3.1989543437957764,11.616378
Participant_BPF_53,8,142.44234699722347,82.52307234993407,214.1845703125,0.0038506985,2.7388906478881836,7.7654705
Participant_BPF_53,9,143.05371904793896,77.550059123844,211.0595703125,0.0004335835,2.756690263748169,7.9643755
Participant_BPF_54,3,139.61417242390772,104.60598335050432,214.111328125,0.0020267605,2.735164165496826,7.806057
Participant_BPF_54,4,139.65710018640917,102.01441478090868,212.5244140625,0.0019114108,2.7430248260498047,8.587146
Participant_BPF_54,5,137.08965506538007,101.99539950387798,208.30078125,0.0018968489,2.9843955039978027,10.930429
Participant_BPF_54,6,137.21855647503307,103.37427667711486,210.5224609375,0.0019828104,3.242206573486328,13.240311
Participant_BPF_54,7,134.3716945496923,105.56693039086633,205.9326171875,0.0021707467,3.535876750946045,15.1507
Participant_BPF_54,8,130.81862160922438,106.10962544265287,200.5859375,0.0021632367,4.331405162811279,24.995613
Participant_BPF_54,9,129.37517325848034,108.1318888960354,199.3896484375,0.002141306,4.685338973999023,29.877178
Participant_BPF_55,3,113.52713180553528,69.4015961590107,171.142578125,0.00016798521,4.665560722351074,26.892382
Participant_BPF_55,4,111.63686463325512,69.15639596971135,165.576171875,0.00031902097,4.878897666931152,30.021473
Participant_BPF_55,5,106.53002857945793,63.2401265438426,156.4208984375,9.5507676e-05,5.253271102905273,35.544758
Participant_BPF_55,6,107.53122185400753,65.98660236844167,157.6416015625,0.000154471,5.356370449066162,36.64823
Participant_BPF_55,7,108.57636577276666,63.798064446276136,162.01171875,9.191114e-05,5.232919216156006,35.497627
Participant_BPF_55,8,110.56905168310428,65.26660659421874,166.015625,0.00010902084,4.805445194244385,28.676287
Participant_BPF_55,9,115.52040028291405,69.1255975215648,172.65625,0.00022029658,4.266704559326172,22.8594
Participant_BPF_56,3,144.89084460119403,85.81388649931787,207.91015625,0.0009405351,2.4911673069000244,5.9875603
Participant_BPF_56,4,145.82646160618623,86.17675534604136,211.71875,0.00093823124,2.436605215072632,5.650301
Participant_BPF_56,5,146.48320121632122,90.37580883855044,217.0654296875,0.0014803031,2.489915132522583,6.204934
Participant_BPF_56,6,147.1768222656528,88.83737190320525,220.0927734375,0.0010356207,2.4811341762542725,6.195594
Participant_BPF_56,7,145.2866156312918,89.24956586744834,216.064453125,0.0013876379,2.3784143924713135,5.567275
Participant_BPF_56,8,135.5394799522847,87.88964470919123,202.9541015625,0.0009785242,2.7992618083953857,9.290385
Participant_BPF_56,9,130.39010843142916,87.34557221718927,198.9501953125,0.0009409748,3.261787176132202,12.665931
Participant_BPF_57,3,143.24921752078086,88.2239536773682,214.0625,0.0011728144,2.2055838108062744,4.1461964
Participant_BPF_57,4,139.804298800066,85.60773616288137,210.6689453125,0.0009726145,2.9167532920837402,9.949142
Participant_BPF_57,5,139.2046935528662,82.23010930310409,208.837890625,0.0007502305,2.834113359451294,9.002721
Participant_BPF_57,6,136.9793948103576,82.88575666411367,208.30078125,0.00064851384,2.692664384841919,8.126
Participant_BPF_57,7,133.9774732661022,81.8647091877939,206.1279296875,0.0006030927,2.9577062129974365,10.847106
Participant_BPF_57,8,131.2354506424478,83.42293115916762,203.9794921875,0.00061143533,3.665438413619995,18.001177
Participant_BPF_57,9,131.5343000277119,84.65609801634693,208.4228515625,0.0006102379,3.708512306213379,18.059063
Participant_BPF_58,3,139.96540187198497,93.31180208047238,213.5009765625,0.0012026838,2.921415328979492,9.629437
Participant_BPF_58,4,139.1721195218673,93.33243318490926,207.9345703125,0.0012369441,2.865098237991333,9.172843
Participant_BPF_58,5,139.17473665097526,99.26934388564152,207.8125,0.0018357761,3.526000499725342,14.888287
Participant_BPF_58,6,137.04693432417906,96.29175277563729,207.0068359375,0.0013131464,3.5951004028320312,15.813311
Participant_BPF_58,7,137.1969813146382,96.13017560906484,206.2255859375,0.0012948744,3.7527313232421875,18.143835
Participant_BPF_58,8,138.0573475664421,99.79573501643043,208.7158203125,0.0015142016,3.938319206237793,19.945683
Participant_BPF_58,9,137.91461170865327,102.3733434076338,210.44921875,0.0016260896,4.134745121002197,22.245508
Participant_BPF_59,3,126.41936468538454,81.77869332439408,188.0615234375,0.0009393729,3.1514546871185303,11.284633
Participant_BPF_59,4,116.00549398584693,80.46005025797976,172.705078125,0.0004832659,4.446521759033203,24.200203
Participant_BPF_59,5,120.33014502439809,88.08172119126947,180.0048828125,0.0021808061,4.433953285217285,24.406082
Participant_BPF_59,6,122.33958647526474,86.1154932306744,184.912109375,0.00064395985,4.319904327392578,25.100416
Participant_BPF_59,7,127.84881145452064,94.14846782358453,198.0712890625,0.0012838508,4.254411697387695,24.07376
Participant_BPF_59,8,123.55204479206881,94.56826536962014,192.5048828125,0.0011208126,5.059695720672607,33.651207
Participant_BPF_59,9,121.73688537171992,92.77745981866428,187.109375,0.003153909,5.1494574546813965,36.34232
Participant_BPF_60,3,141.32325923749767,95.57838256523493,210.107421875,0.0013341736,3.2230100631713867,12.266999
Participant_BPF_60,4,142.6891133979004,94.39213813885593,216.6748046875,0.0015565904,3.331758975982666,13.632341
Participant_BPF_60,5,147.53251754257454,98.21249785482937,223.9501953125,0.0022014908,3.0861494541168213,11.769289
Participant_BPF_60,6,153.2355107594145,98.66917904116664,234.765625,0.001620664,2.9258809089660645,10.429834
Participant_BPF_60,7,156.84159135219795,102.4573542737046,247.6318359375,0.0020541279,2.9056501388549805,9.992901
Participant_BPF_60,8,151.40544429790452,102.03103347269037,238.76953125,0.0018351857,3.1239280700683594,11.419166
Participant_BPF_60,9,145.8889420654421,95.76508706676387,222.998046875,0.0014742246,2.849196434020996,8.924406
Participant_BPF_61,3,153.98184807988773,81.81180684052802,217.4072265625,0.00074552005,2.9589011669158936,9.203912
Participant_BPF_61,4,158.8332656888586,95.79796751304397,228.02734375,0.0027403724,2.787513256072998,7.789564
Participant_BPF_61,5,159.30472723215786,100.80450345764916,232.91015625,0.0019812789,3.023991107940674,10.414252
Participant_BPF_61,6,161.60705074131428,106.42299764506706,239.6484375,0.002568135,2.644564151763916,6.947961
Participant_BPF_61,7,162.8960850742778,106.48144816210663,244.3115234375,0.00251108,2.7769103050231934,8.091975
Participant_BPF_61,8,165.73708779514098,110.48160612950396,246.6796875,0.0028788077,3.249500274658203,13.053537
Participant_BPF_61,9,168.56183600970468,116.89525837747388,259.1796875,0.004453783,3.2676684856414795,13.880293
Participant_BPF_62,3,146.46216225270436,90.01950450497452,214.6728515625,0.0011350962,2.4147286415100098,5.6418324
Participant_BPF_62,4,139.93643895476376,92.93682353182666,203.271484375,0.0012895064,2.4936342239379883,6.212558
Participant_BPF_62,5,141.7801888148919,96.54494560269445,207.2509765625,0.0017372653,2.64080548286438,7.3283253
Participant_BPF_62,6,138.40246019624593,96.88060346821723,204.8095703125,0.001557424,2.7072556018829346,7.640259
Participant_BPF_62,7,137.78511513480717,100.62597607052463,205.7861328125,0.0032281887,3.3551244735717773,13.143656
Participant_BPF_62,8,133.489158932509,93.0757782518235,198.388671875,0.0013158107,3.6396288871765137,17.268755
Participant_BPF_62,9,133.61157695084407,95.2779706055151,201.6845703125,0.001782011,3.323193311691284,13.6231575
Participant_BPF_63,3,132.18901225750508,81.00917780590609,199.4873046875,0.0012641217,3.1885645389556885,11.987057
Participant_BPF_63,4,131.69739401569535,79.03576853503314,200.927734375,0.00040792619,3.114306688308716,11.77524
Participant_BPF_63,5,138.73583929738544,85.95827621294848,215.33203125,0.0029209587,2.5410733222961426,6.9158707
Participant_BPF_63,6,133.21592033134726,80.84989820933751,204.1748046875,0.00048733648,2.3086533546447754,5.119521
Participant_BPF_63,7,136.05848292393503,87.07609834273288,212.255859375,0.003183825,3.246692657470703,12.225986
Participant_BPF_63,8,135.7519342861752,87.51416811652275,215.869140625,0.005161726,3.4951953887939453,15.490784
Participant_BPF_63,9,130.98775901732847,80.64788054867535,202.0263671875,0.000528437,3.2572100162506104,12.86831
Participant_BPF_64,3,137.30480362353836,78.15411218040747,198.53515625,0.0005265633,2.5629076957702637,6.304947
Participant_BPF_64,4,139.7083669580782,80.61200243707052,202.1240234375,0.0006539056,2.6104493141174316,6.8200064
Participant_BPF_64,5,140.01108682230605,77.85262594690978,202.001953125,0.0005925905,2.7107677459716797,7.815627
Participant_BPF_64,6,134.76762946123603,78.83091336195916,194.140625,0.0008262979,2.8105952739715576,8.259908
Participant_BPF_64,7,136.91895408388967,78.16427408354534,198.2666015625,0.0006855783,2.7594363689422607,8.012734
Participant_BPF_64,8,138.51885431246478,77.72298350901704,200.1708984375,0.0006099046,2.7465453147888184,7.9895315
Participant_BPF_64,9,132.33655882405006,77.31053952723042,190.576171875,0.00046419376,3.0706324577331543,10.774255
Participant_BPF_65,3,124.06271323268459,80.85429844633009,189.404296875,0.0004791394,3.1624767780303955,11.785034
Participant_BPF_65,4,126.04789662507592,87.06152152559429,195.947265625,0.0025842912,3.1612744331359863,12.053665
Participant_BPF_65,5,118.94185465340907,82.00582171649317,181.5185546875,0.00059096236,4.242725372314453,21.682346
Participant_BPF_65,6,124.91395207637478,90.99128235822874,196.2890625,0.0035411615,4.273931503295898,22.13619
Participant_BPF_65,7,125.80625488058263,85.29129089820397,193.1640625,0.0006650158,4.065816402435303,19.983452
Participant_BPF_65,8,123.24251792077595,82.52454825567082,187.3046875,0.0005495752,4.067617416381836,20.202871
Participant_BPF_65,9,121.09405205265466,80.84532177814236,181.787109375,0.0005192467,3.8956499099731445,18.055721
Participant_BPF_66,3,133.76355141204334,91.43806297017761,226.7333984375,0.00087820657,4.614063739776611,30.719944
Participant_BPF_66,4,136.42324176264134,91.77538640762825,228.61328125,0.0008062689,4.133306980133057,22.693985
Participant_BPF_66,5,138.05158676761374,89.64668389843882,226.708984375,0.00063193945,3.7948758602142334,18.858002
Participant_BPF_66,6,140.39181800683824,90.14431943470144,229.052734375,0.0010262772,3.3671715259552,15.495256
Participant_BPF_66,7,142.08729659035274,88.65418395562743,229.8095703125,0.0007151577,3.1072654724121094,12.032466
Participant_BPF_66,8,140.4930359660482,89.89614478394496,226.1474609375,0.0011421468,3.461038589477539,15.210222
Participant_BPF_66,9,136.6055466376899,87.25143472566296,221.77734375,0.0006601064,3.2306180000305176,13.254337
Participant_BPF_67,3,122.1173693323623,83.64519123578323,182.12890625,0.001863176,4.192507266998291,21.767162
Participant_BPF_67,4,120.91475083153018,77.62586440625236,182.8125,0.00029973447,4.418071746826172,25.047937
Participant_BPF_67,5,132.9901704397573,86.97968990944726,207.6904296875,0.00081479305,4.027256965637207,21.533518
Participant_BPF_67,6,138.11680244425622,88.33809555363366,218.310546875,0.0006277134,3.805222749710083,18.652353
Participant_BPF_67,7,147.73558635665626,93.56525885538287,237.2314453125,0.00067401805,3.2967238426208496,14.547844
Participant_BPF_67,8,142.54272482706853,88.0577399702699,224.0234375,0.00070369185,3.6200008392333984,19.01295
Participant_BPF_67,9,125.56396389271484,79.11013844287577,191.4794921875,0.00034833557,3.974790334701538,20.418987
Participant_BPF_68,3,138.40444622737272,76.89848731043426,206.0791015625,0.0002621262,2.990572214126587,10.3639
Participant_BPF_68,4,136.27656556848893,74.33063699483327,201.4404296875,0.0002191187,2.9141247272491455,9.43025
Participant_BPF_68,5,132.42172818961183,74.12145631981656,195.21484375,0.00035797156,3.0933029651641846,10.403433
Participant_BPF_68,6,132.76444997215776,75.60124011752877,197.9736328125,0.00031224388,3.2918851375579834,13.172405
Participant_BPF_68,7,132.04642125520567,75.48825970531058,195.8251953125,0.000875487,3.336042642593384,12.774966
Participant_BPF_68,8,133.21370456090733,73.77513257146792,199.951171875,0.00041307014,3.4175214767456055,14.150116
Participant_BPF_68,9,132.49047916314908,78.45345177160235,198.5595703125,0.0005221681,3.5298914909362793,15.40877
Participant_BPF_69,3,147.19680663747232,92.84101660390237,236.4501953125,0.00066855905,3.527057647705078,16.447414
Participant_BPF_69,4,146.88701207009836,89.65346002394031,233.10546875,0.00046161507,3.273571491241455,14.071085
Participant_BPF_69,5,149.7729450990209,93.20193310737679,237.9150390625,0.0007019009,3.3241493701934814,14.994837
Participant_BPF_69,6,149.80364083073508,93.61033041736121,237.59765625,0.0006023216,3.3670568466186523,14.814869
Participant_BPF_69,7,146.0614433655744,94.72145235254288,230.908203125,0.0010839953,3.5179293155670166,16.906641
Participant_BPF_69,8,145.24504876941756,92.62711676406425,231.54296875,0.0006180332,3.5382232666015625,17.823017
Participant_BPF_69,9,152.11344416421684,100.18907968855422,244.287109375,0.002194859,3.0554046630859375,11.773368
Participant_BPF_70,3,150.95490091815483,86.2006284129684,218.9453125,0.0016469915,2.7535226345062256,7.8464355
Participant_BPF_70,4,149.28850095014138,88.20765836563938,219.23828125,0.0025032798,2.5404129028320312,6.2686234
Participant_BPF_70,5,145.6978459617834,87.43373575771008,211.767578125,0.001119029,2.526124954223633,6.4424467
Participant_BPF_70,6,147.8863132279627,87.8430031346692,219.482421875,0.0010579035,2.715040922164917,8.074848
Participant_BPF_70,7,142.0132282640408,87.61496703373211,210.64453125,0.0011649309,2.7231810092926025,8.1696205
Participant_BPF_70,8,146.2369552555303,87.6451709418508,216.6259765625,0.001533401,2.691021203994751,7.610607
Participant_BPF_70,9,154.74220362198835,88.69554577264736,228.759765625,0.0015085257,2.6334338188171387,7.2283964
Participant_BPF_71,3,152.44726966940635,90.62839429298653,232.8857421875,0.0012330394,2.650376558303833,7.3732758
Participant_BPF_71,4,138.39598618401496,86.29362860168492,215.380859375,0.00085983064,3.027358055114746,10.992365
Participant_BPF_71,5,127.04159460526311,81.8091345311729,199.072265625,0.0005344937,3.60373854637146,16.429232
Participant_BPF_71,6,127.92989249804813,82.10457715765759,199.4140625,0.00053437334,3.332509756088257,14.486084
Participant_BPF_71,7,125.28062396914228,84.65261703195351,193.115234375,0.0025136084,3.7197656631469727,18.165956
Participant_BPF_71,8,116.99588432516175,79.73588938913001,180.322265625,0.00047321068,4.269860744476318,24.004248
Participant_BPF_71,9,120.91204032220453,84.9645072723933,188.0615234375,0.0020625812,4.607378005981445,28.67655
Participant_BPF_72,3,124.15665019843527,86.1941467711089,198.681640625,0.0008998179,4.1729350090026855,23.662716
Participant_BPF_72,4,121.97210835939777,83.77290465179013,194.9951171875,0.0006095863,4.7913408279418945,34.54825
Participant_BPF_72,5,120.73489589608683,85.8748742466031,191.357421875,0.0010565786,5.3156304359436035,42.548447
Participant_BPF_72,6,119.82331585159281,82.40528148759759,191.2109375,0.0005745786,4.814741134643555,31.741863
Participant_BPF_72,7,116.40521231499906,83.31178850940378,185.6201171875,0.00069681485,4.951145172119141,32.59146
Participant_BPF_72,8,117.0171003067675,83.77072217286259,188.525390625,0.0005304913,5.214195728302002,37.468616
Participant_BPF_72,9,120.5504749070631,82.61688923509745,194.8486328125,0.00039811974,4.794337749481201,32.810055
Participant_BPF_73,3,123.00429685406752,77.65157956515326,185.205078125,0.0004412813,4.266749858856201,24.30837
Participant_BPF_73,4,129.53489770955994,76.75287350072206,194.775390625,0.00043377565,2.1273128986358643,3.9068604
